,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1044.6184,857.7014,105244.945,234.22574,4.8751173e+16,324.41476,0.6679160486568104
1,1,1087.4371,882.81476,96395.1,222.83536,3.60363e+16,310.47562,0.6862042654644359
2,2,1092.0061,883.5441,109708.35,236.80122,5.2326244e+16,331.2225,0.6339927586642179
3,3,1156.739,892.4222,108920.2,243.37535,4.1873174e+16,330.0306,0.6010516394268383
4,4,1170.3074,868.1574,112253.13,248.91762,4.323145e+16,335.042,0.5495088804851879
5,5,1065.0598,769.0688,98332.28,231.25404,3.7330237e+16,313.57977,0.45733901587399567
6,6,942.06323,698.40735,88850.555,222.22836,4.4366866e+16,298.0781,0.4943435950712724
7,7,1037.4187,853.21576,98151.57,224.037,4.8648747e+16,313.2915,0.6698723543773998
8,8,1083.2291,884.31384,94259.01,222.18736,4.0705303e+16,307.0163,0.696033548225056
