,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1151.0121,721.14386,123371.91,263.36288,5.9980253e+16,351.24338,0.6494926810264587
1,1,1195.9005,733.6831,118144.64,256.6087,5.6290224e+16,343.72174,0.6595554418034024
2,2,1229.266,745.3025,119022.04,258.46915,5.7822767e+16,344.9957,0.6838382416301303
3,3,1282.8905,716.25323,131947.19,271.84305,5.1748536e+16,363.24536,0.6116877728038363
4,4,1329.1456,712.5661,134353.34,273.0099,4.761303e+16,366.54242,0.5821817649735345
5,5,1237.4628,624.24615,123761.805,266.7423,7.598097e+16,351.79797,0.46097100443310207
