,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,971.1995,853.82404,97806.91,238.95956,1.0295191e+17,312.74097,0.6239794601093639
1,1,1002.9857,875.4865,96210.84,232.81918,9.070497e+16,310.17874,0.6475652727213773
2,2,1035.4131,888.18274,107487.2,246.06203,8.944758e+16,327.85242,0.6374562220139937
3,3,1075.4647,889.452,99631.32,237.56073,8.297071e+16,315.6443,0.6369765563444658
4,4,1096.7161,860.14685,107366.2,245.08327,7.684738e+16,327.66782,0.5997968803752552
5,5,1047.8038,763.6247,105152.58,243.94452,7.051999e+16,324.27237,0.4825800657272339
