,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,919.1248,700.93085,90364.164,225.74416,254507.39,300.60632,0.42525268684733997
1,1,987.99164,850.9968,94608.05,235.2462,319532.53,307.5842,0.59911048412323
2,2,1028.5532,879.7395,98934.16,236.28458,293318.47,314.538,0.6230919632044706
3,3,1039.2051,878.5556,96632.78,233.46664,283317.62,310.85812,0.5995161695913835
4,4,1061.7755,885.3841,98535.27,233.64453,301514.72,313.9033,0.5983965234322981
5,5,1099.1267,873.375,97219.88,232.71875,248520.73,311.80103,0.5698484073985707
