Strategic,Monitor,On,Friday,01-June-2018,filename:CCITY_20180601

Friday,01-June-2018,00:00,SS,10,-,PL,1.2,PV,1.2,CL,60,+5,RL,60,SA,30,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,74,22,8,5,19,7,5,8,3,2,-,-,-,19
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,16
,182,S,34,A,47,0,0,0,0,0,0,-,-,-,-,-,-,3
A=<64,B=36
Friday,01-June-2018,00:00,SS,23M+,PL,8.2,PV,8.3,CL,120,+2,RL,101,SA,310,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,28,15,11,32,16,12,20,7,8,-,-,-,32
,152,S,131,A,84,32,12,9,26,10,8,-,-,-,-,-,-,28
,152,S,132,C,24,9,2,1,24,2,2,28,4,2,-,-,-,40
,193,L,57,ABCE,74,8,3,2,42,12,10,36,9,9,-,-,-,520
,193,L,58,AE,74,30,8,6,27,8,7,36,10,9,-,-,-,520
A=<58,B=1,C=42,D=1
Friday,01-June-2018,00:01,SS,28M+,PL,2.2,PV,2.2,CL,98,+0,RL,94,SA,47,DS,120
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,42,24,3,4,34,5,5,-,-,-,-,-,-,29
,48,S,90,A,42,-,-,-,-,-,-,0,0,0,-,-,-,50
,48,S,91,BC,42,54,4,7,16,4,2,-,-,-,-,-,-,54
,48,S,213,A,42,-,-,-,-,-,-,0,0,0,-,-,-,50
,48,L,23,A,42,24,3,4,34,5,5,-,-,-,-,-,-,260
,48,L,49,A,42,-,-,-,-,-,-,0,0,0,-,-,-,440
A=<34,B=44,C=#22
Friday,01-June-2018,00:01,SS,3M+,PL,3.3,PV,18.3,CL,87,+0,RL,70,SA,201,DS,71
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,85,20,5,6,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,14,14,2,1,0,0,0,0,0,0,-,-,-,18
,145,S,133,AB,72,10,4,3,21,6,5,-,-,-,-,-,-,18
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,10,4,3,21,6,5,-,-,-,-,-,-,18
,145,S,212,AC,85,20,5,6,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,72,10,4,3,21,6,5,-,-,-,-,-,-,280
A=<39,B=#23,C=35
Friday,01-June-2018,00:01,SS,10,-,PL,1.2,PV,3.2,CL,60,+0,RL,60,SA,30,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,59,13,4,2,12,4,2,0,0,0,-,-,-,17
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,61,7,2,1,26,7,6,-,-,-,-,-,-,12
A=<64,B=36
Friday,01-June-2018,00:02,SS,10,-,PL,4.2,PV,4.2,CL,60,-6,RL,60,SA,30,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,31,24,3,2,24,3,2,0,0,0,-,-,-,20
,354,S,31,B,22,27,2,2,60,2,5,24,2,2,-,-,-,27
,182,S,34,A,61,7,2,1,26,7,6,-,-,-,-,-,-,20
A=<47,B=53
Friday,01-June-2018,00:02,SS,3M+,PL,3.3,PV,0.3,CL,93,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
