Strategic,Monitor,On,Wednesday,09-May-2018,filename:CCITY_20180509

Wednesday,09-May-2018,00:00,SS,28M+,PL,8.2,PV,8.3,CL,68,+0,RL,49,SA,50,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,131,A,84,9,3,2,23,8,7,-,-,-,-,-,-,23
,152,S,132,C,24,0,0,0,9,2,1,0,0,0,-,-,-,18
,193,L,57,ABCE,69,0,0,0,28,8,7,29,7,7,-,-,-,380
,193,L,58,AE,47,0,0,0,0,0,0,16,3,3,-,-,-,100
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:02,SS,3M+,PL,7.3,PV,7.3,CL,91,+0,RL,76,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,14
,145,S,133,AB,59,11,2,3,15,4,3,-,-,-,-,-,-,13
,145,S,204,AB,59,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,59,11,2,3,15,4,3,-,-,-,-,-,-,13
,145,S,212,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,59,11,2,3,15,4,3,-,-,-,-,-,-,220
A=<53,B=#23,C=22
Wednesday,09-May-2018,00:02,SS,10M+,PL,2.2,PV,2.2,CL,91,+0,RL,76,SA,20,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,7,3,2,5,2,1,0,0,0,-,-,-,10
,354,S,31,B,26,11,2,1,11,2,1,0,0,0,-,-,-,15
,182,S,34,A,12,12,2,0,11,2,0,-,-,-,-,-,-,11
,2,L,14,AD,56,17,3,3,25,6,6,-,-,-,-,-,-,660
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Wednesday,09-May-2018,00:03,SS,28M+,PL,8.3,PV,8.2,CL,68,+0,RL,68,SA,90,DS,163
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,21,0,0,0,48,3,4,-,-,-,-,-,-,31
,48,S,90,A,21,-,-,-,-,-,-,163,3,15,-,-,-,103
,48,S,91,BC,17,20,3,1,0,0,0,-,-,-,-,-,-,31
,48,S,213,A,21,-,-,-,-,-,-,163,3,15,-,-,-,103
,48,L,23,A,21,0,0,0,48,3,4,-,-,-,-,-,-,160
,48,L,49,A,21,-,-,-,-,-,-,163,3,15,-,-,-,680
A=<40,B=28,C=#22
Wednesday,09-May-2018,00:03,SS,23M+,PL,3.3,PV,3.2,CL,74,+0,RL,74,SA,130,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,84,33,16,13,44,16,16,28,11,10,-,-,-,39
,152,S,131,A,84,9,3,2,23,8,7,-,-,-,-,-,-,23
,152,S,132,C,24,0,0,0,9,2,1,0,0,0,-,-,-,9
,193,L,57,ABCE,69,0,0,0,28,8,7,29,7,7,-,-,-,420
,193,L,58,AE,47,0,0,0,0,0,0,16,3,3,-,-,-,100
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:04,SS,3M+,PL,2.3,PV,2.3,CL,89,-2,RL,75,SA,200,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,0,0,0,-,-,-,-,-,-,-,-,-,1
,145,S,10,C,16,30,2,2,0,0,0,24,2,1,-,-,-,20
,145,S,133,AB,76,9,4,3,9,3,2,-,-,-,-,-,-,13
,145,S,204,AB,76,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,76,9,4,3,9,3,2,-,-,-,-,-,-,13
,145,S,212,AC,91,0,0,0,-,-,-,-,-,-,-,-,-,1
,145,L,4,AB,76,9,4,3,9,3,2,-,-,-,-,-,-,220
A=<37,B=#23,C=37
Wednesday,09-May-2018,00:04,SS,10M+,PL,2.2,PV,3.2,CL,89,+0,RL,75,SA,20,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,7,3,2,5,2,1,0,0,0,-,-,-,8
,354,S,31,B,18,0,0,0,24,3,2,0,0,0,-,-,-,19
,182,S,34,A,24,0,0,0,19,3,2,-,-,-,-,-,-,15
,2,L,14,AD,76,11,3,3,28,8,9,-,-,-,-,-,-,900
,2,L,15,AD,76,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Wednesday,09-May-2018,00:04,SS,28M+,PL,3.3,PV,3.2,CL,66,+0,RL,64,SA,47,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,15,4,3,7,2,1,-,-,-,-,-,-,26
,48,S,90,A,58,-,-,-,-,-,-,0,0,0,-,-,-,72
,48,S,91,BC,16,18,3,1,0,0,0,-,-,-,-,-,-,25
,48,S,213,A,58,-,-,-,-,-,-,0,0,0,-,-,-,72
,48,L,23,A,58,15,4,3,7,2,1,-,-,-,-,-,-,180
,48,L,49,A,58,-,-,-,-,-,-,0,0,0,-,-,-,460
A=<27,B=40,C=#22
Wednesday,09-May-2018,00:04,SS,23M+,PL,3.3,PV,3.2,CL,66,+0,RL,66,SA,130,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,30,7,6,32,6,6,16,3,3,-,-,-,39
,152,S,131,A,39,0,0,0,14,3,2,-,-,-,-,-,-,19
,152,S,132,C,17,26,2,1,19,2,1,0,0,0,-,-,-,17
,193,L,57,ABCE,34,0,0,0,38,5,5,22,3,3,-,-,-,440
,193,L,58,AE,13,0,0,0,0,0,0,41,2,2,-,-,-,100
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:05,SS,28M+,PL,3.2,PV,8.2,CL,67-15,RL,74,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,51,8,2,2,23,6,4,-,-,-,-,-,-,26
,48,S,90,A,51,-,-,-,-,-,-,155,3,33,-,-,-,106
,48,S,91,BC,23,27,5,2,8,2,1,-,-,-,-,-,-,22
,48,S,213,A,51,-,-,-,-,-,-,155,3,33,-,-,-,106
,48,L,23,A,51,8,2,2,23,6,4,-,-,-,-,-,-,260
,48,L,49,A,51,-,-,-,-,-,-,155,3,33,-,-,-,980
A=<27,B=40,C=#22
Wednesday,09-May-2018,00:05,SS,3M+,PL,1.3,PV,1.3,CL,87,+0,RL,73,SA,200,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,106,9,3,3,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,14,10,2,1,0,0,0,0,0,0,-,-,-,14
,145,S,133,AB,93,11,6,5,5,2,2,-,-,-,-,-,-,11
,145,S,204,AB,93,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,93,11,6,5,5,2,2,-,-,-,-,-,-,11
,145,S,212,AC,106,9,3,3,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,93,11,6,5,5,2,2,-,-,-,-,-,-,240
A=<34,B=#23,C=40
Wednesday,09-May-2018,00:05,SS,10M+,PL,3.2,PV,3.2,CL,87,+0,RL,73,SA,20,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,5,2,1,5,2,1,5,2,1,-,-,-,6
,354,S,31,B,22,0,0,0,40,5,3,15,2,1,-,-,-,28
,182,S,34,A,18,0,0,0,5,2,0,-,-,-,-,-,-,11
,2,L,14,AD,70,28,4,7,34,10,10,-,-,-,-,-,-,1360
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,09-May-2018,00:06,SS,23M+,PL,3.3,PV,3.2,CL,60,+2,RL,60,SA,130,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,30,7,6,32,6,6,16,3,3,-,-,-,35
,152,S,131,A,39,0,0,0,14,3,2,-,-,-,-,-,-,16
,152,S,132,C,17,26,2,1,19,2,1,0,0,0,-,-,-,22
,193,L,57,ABCE,34,0,0,0,38,5,5,22,3,3,-,-,-,400
,193,L,58,AE,13,0,0,0,0,0,0,41,2,2,-,-,-,80
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:06,SS,28M+,PL,3.2,PV,3.2,CL,67-16,RL,62,SA,47,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,0,0,0,-,-,-,-,-,-,11
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,19,0,0,0,0,0,0,-,-,-,-,-,-,140
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,600
A=<27,B=40,C=#22
Wednesday,09-May-2018,00:07,SS,23M+,PL,3.2,PV,3.2,CL,60,+5,RL,60,SA,130,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,57,27,9,7,45,9,11,25,8,6,-,-,-,38
,152,S,131,A,57,25,5,5,7,2,1,-,-,-,-,-,-,19
,152,S,132,C,17,45,3,2,15,2,1,0,0,0,-,-,-,35
,193,L,57,ABCE,34,0,0,0,33,4,4,47,4,5,-,-,-,460
,193,L,58,AE,13,76,2,3,0,0,0,65,3,3,-,-,-,200
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:07,SS,3M+,PL,4.3,PV,4.3,CL,86,+0,RL,72,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,72,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,14,12,2,1,0,0,0,0,0,0,-,-,-,15
,145,S,133,AB,59,8,3,2,24,5,5,-,-,-,-,-,-,16
,145,S,204,AB,59,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,59,8,3,2,24,5,5,-,-,-,-,-,-,16
,145,S,212,AC,72,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,59,8,3,2,24,5,5,-,-,-,-,-,-,260
A=<41,B=#23,C=32
Wednesday,09-May-2018,00:07,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,72,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,5,2,1,5,2,1,5,2,1,-,-,-,5
,354,S,31,B,16,16,2,1,22,2,1,0,0,0,-,-,-,28
,182,S,34,A,86,0,0,0,13,3,4,-,-,-,-,-,-,12
,2,L,14,AD,41,20,2,3,7,2,1,-,-,-,-,-,-,1000
,2,L,15,AD,41,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,09-May-2018,00:07,SS,28M+,PL,8.2,PV,8.2,CL,69,+0,RL,74,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,50,0,0,0,12,3,2,-,-,-,-,-,-,10
,48,S,90,A,50,-,-,-,-,-,-,152,5,32,-,-,-,103
,48,S,91,BC,17,19,3,1,0,0,0,-,-,-,-,-,-,14
,48,S,213,A,50,-,-,-,-,-,-,152,5,32,-,-,-,103
,48,L,23,A,50,0,0,0,12,3,2,-,-,-,-,-,-,120
,48,L,49,A,50,-,-,-,-,-,-,152,5,32,-,-,-,1160
A=<40,B=28,C=#22
Wednesday,09-May-2018,00:08,SS,23M+,PL,4.2,PV,4.2,CL,60,+0,RL,60,SA,108,DS,111
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,40,19,5,4,25,6,4,18,4,3,-,-,-,33
,152,S,131,A,40,26,5,3,29,6,4,-,-,-,-,-,-,24
,152,S,132,C,19,0,0,0,36,3,3,26,2,2,-,-,-,37
,193,L,57,ABCE,33,0,0,0,59,7,7,33,4,4,-,-,-,560
,193,L,58,AE,13,111,3,4,49,2,2,45,2,2,-,-,-,360
A=<66,B=1,C=34,D=1
Wednesday,09-May-2018,00:08,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,70,SA,200,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,9,3,3,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,13,13,2,1,25,3,1,0,0,0,-,-,-,17
,145,S,133,AB,70,9,4,3,0,0,0,-,-,-,-,-,-,14
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,9,4,3,0,0,0,-,-,-,-,-,-,14
,145,S,212,AC,82,9,3,3,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,70,9,4,3,0,0,0,-,-,-,-,-,-,200
A=<33,B=#23,C=40
Wednesday,09-May-2018,00:08,SS,10M+,PL,1.2,PV,1.2,CL,86,+0,RL,70,SA,20,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,24,5,5,21,4,5,0,0,0,-,-,-,14
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,16
,182,S,34,A,32,0,0,0,0,0,0,-,-,-,-,-,-,5
,2,L,14,AD,62,6,2,1,17,6,5,-,-,-,-,-,-,800
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Wednesday,09-May-2018,00:09,SS,28M+,PL,8.2,PV,8.2,CL,75,+0,RL,79,SA,90,DS,165
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,90,A,19,-,-,-,-,-,-,165,3,13,-,-,-,124
,48,S,91,BC,15,11,2,1,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,19,-,-,-,-,-,-,165,3,13,-,-,-,124
,48,L,23,A,19,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,19,-,-,-,-,-,-,165,3,13,-,-,-,860
A=<43,B=28,C=#22
Wednesday,09-May-2018,00:09,SS,23M+,PL,3.2,PV,3.2,CL,100,+3,RL,60,SA,108,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,53,12,10,57,9,10,41,6,7,-,-,-,42
,152,S,131,A,38,10,2,1,31,5,4,-,-,-,-,-,-,25
,152,S,132,C,16,0,0,0,0,0,0,19,2,1,-,-,-,30
,193,L,57,ABCE,35,0,0,0,70,6,9,75,6,9,-,-,-,980
,193,L,58,AE,13,93,3,4,49,2,2,154,2,8,-,-,-,760
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:10,SS,3M+,PL,8.3,PV,8.3,CL,86,+0,RL,69,SA,201,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,21,7,7,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,13,11,2,1,10,2,1,0,0,0,-,-,-,16
,145,S,133,AB,79,6,3,2,9,3,2,-,-,-,-,-,-,12
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,6,3,2,9,3,2,-,-,-,-,-,-,12
,145,S,212,AC,91,21,7,7,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,79,6,3,2,9,3,2,-,-,-,-,-,-,180
A=<54,B=#23,C=19
Wednesday,09-May-2018,00:10,SS,10M+,PL,1.2,PV,2.2,CL,86,+0,RL,69,SA,20,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,24,5,5,21,4,5,0,0,0,-,-,-,20
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,5
,182,S,34,A,11,0,0,0,14,2,1,-,-,-,-,-,-,9
,2,L,14,AD,57,15,4,3,25,7,6,-,-,-,-,-,-,700
,2,L,15,AD,57,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Wednesday,09-May-2018,00:10,SS,28M+,PL,8.2,PV,8.2,CL,90,-6,RL,90,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,7,2,1,16,4,3,-,-,-,-,-,-,10
,48,S,90,A,55,-,-,-,-,-,-,154,6,36,-,-,-,157
,48,S,91,BC,18,15,3,1,12,2,1,-,-,-,-,-,-,15
,48,S,213,A,55,-,-,-,-,-,-,154,6,36,-,-,-,157
,48,L,23,A,55,7,2,1,16,4,3,-,-,-,-,-,-,100
,48,L,49,A,55,-,-,-,-,-,-,154,6,36,-,-,-,1360
A=<48,B=28,C=#22
Wednesday,09-May-2018,00:10,SS,23M+,PL,3.2,PV,2.2,CL,100,+0,RL,61,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,44,37,9,8,46,8,9,39,7,7,-,-,-,47
,152,S,131,A,44,9,2,1,0,0,0,-,-,-,-,-,-,18
,152,S,132,C,27,27,3,2,12,2,1,10,2,1,-,-,-,27
,193,L,57,ABCE,34,0,0,0,18,2,2,67,4,8,-,-,-,760
,193,L,58,AE,13,58,3,2,62,3,3,58,2,3,-,-,-,580
A=<68,B=1,C=32,D=1
Wednesday,09-May-2018,00:11,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,81,15,4,4,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,15,36,2,2,0,0,0,0,0,0,-,-,-,25
,145,S,133,AB,67,15,6,5,7,2,2,-,-,-,-,-,-,12
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,15,6,5,7,2,2,-,-,-,-,-,-,12
,145,S,212,AC,81,15,4,4,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,67,15,6,5,7,2,2,-,-,-,-,-,-,200
A=<33,B=#23,C=40
Wednesday,09-May-2018,00:11,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,6,3,2,6,3,2,9,4,2,-,-,-,17
,354,S,31,B,19,0,0,0,30,3,2,0,0,0,-,-,-,14
,182,S,34,A,65,6,2,1,18,5,4,-,-,-,-,-,-,13
,2,L,14,AD,66,7,2,2,6,2,2,-,-,-,-,-,-,600
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Wednesday,09-May-2018,00:11,SS,28M+,PL,3.2,PV,3.2,CL,88,+0,RL,83,SA,47,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,62,0,0,0,9,2,2,-,-,-,-,-,-,9
,48,S,90,A,62,-,-,-,-,-,-,0,0,0,-,-,-,87
,48,S,91,BC,35,0,0,0,35,5,4,-,-,-,-,-,-,23
,48,S,213,A,62,-,-,-,-,-,-,0,0,0,-,-,-,87
,48,L,23,A,62,0,0,0,9,2,2,-,-,-,-,-,-,100
,48,L,49,A,62,-,-,-,-,-,-,0,0,0,-,-,-,720
A=<35,B=40,C=#22
Wednesday,09-May-2018,00:12,SS,23M+,PL,5.2,PV,5.2,CL,86,+4,RL,74,SA,130,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,49,27,7,6,31,6,7,6,2,1,-,-,-,42
,152,S,131,A,49,0,0,0,15,3,3,-,-,-,-,-,-,17
,152,S,132,C,25,44,4,3,10,2,1,9,2,1,-,-,-,33
,193,L,57,ABCE,99,0,0,0,22,8,8,0,0,0,-,-,-,480
,193,L,58,AE,77,0,0,0,8,3,2,0,0,0,-,-,-,300
A=<65,B=1,C=35,D=1
Wednesday,09-May-2018,00:12,SS,23M+,PL,5.2,PV,7.3,CL,76,+3,RL,76,SA,130,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,49,27,7,6,31,6,7,6,2,1,-,-,-,34
,152,S,131,A,49,0,0,0,15,3,3,-,-,-,-,-,-,14
,152,S,132,C,25,44,4,3,10,2,1,9,2,1,-,-,-,40
,193,L,57,ABCE,99,0,0,0,22,8,8,0,0,0,-,-,-,300
,193,L,58,AE,77,0,0,0,8,3,2,0,0,0,-,-,-,100
A=<65,B=1,C=35,D=1
Wednesday,09-May-2018,00:13,SS,3M+,PL,7.3,PV,7.3,CL,86,+0,RL,69,SA,200,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,8,3,2,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,14
,145,S,133,AB,93,11,5,5,9,3,3,-,-,-,-,-,-,12
,145,S,204,AB,93,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,93,11,5,5,9,3,3,-,-,-,-,-,-,12
,145,S,212,AC,89,8,3,2,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,93,11,5,5,9,3,3,-,-,-,-,-,-,280
A=<51,B=#23,C=22
Wednesday,09-May-2018,00:13,SS,10M+,PL,3.2,PV,1.2,CL,86,+0,RL,69,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,6,2,1,6,2,1,0,0,0,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,10
,182,S,34,A,41,0,0,0,0,0,0,-,-,-,-,-,-,9
,2,L,14,AD,52,15,3,3,20,5,5,-,-,-,-,-,-,700
