Strategic,Monitor,On,Wednesday,06-June-2018,filename:CCITY_20180606

Wednesday,06-June-2018,00:00,SS,3M+,PL,1.3,PV,20.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,204,AB,53,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,53,14,4,4,10,2,2,-,-,-,-,-,-,10
,145,S,212,AC,51,9,2,2,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,53,14,4,4,10,2,2,-,-,-,-,-,-,180
A=<41,B=#23,C=32
Wednesday,06-June-2018,04:56,SS,23M+,PL,7.3,PV,7.4,CL,60,-2,RL,60,SA,131,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,48,0,0,0,0,0,0,0,0,0,-,-,-,4
,152,S,131,A,48,16,4,3,17,4,3,-,-,-,-,-,-,18
,152,S,132,C,19,43,3,2,27,3,2,17,2,1,-,-,-,58
,193,L,57,ABCE,43,0,0,0,0,0,0,37,5,5,-,-,-,260
,193,L,58,AE,23,30,3,2,65,6,5,45,4,4,-,-,-,600
A=<61,B=1,C=39,D=1
Wednesday,06-June-2018,04:56,SS,10,-,PL,4.2,PV,4.2,CL,60,+0,RL,60,SA,30,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,58,12,4,2,8,3,2,0,0,0,-,-,-,11
,354,S,31,B,15,0,0,0,36,2,2,0,0,0,-,-,-,29
,182,S,34,A,84,0,0,0,8,3,2,-,-,-,-,-,-,8
A=<47,B=53
Wednesday,06-June-2018,04:57,SS,28M+,PL,7.3,PV,2.3,CL,109,+0,RL,76,SA,51,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,96,0,0,0,6,2,2,-,-,-,-,-,-,10
,48,S,90,A,96,-,-,-,-,-,-,11,3,4,-,-,-,5
,48,S,91,BC,24,32,5,3,8,2,1,-,-,-,-,-,-,17
,48,S,213,A,96,-,-,-,-,-,-,11,3,4,-,-,-,5
,48,L,23,A,96,0,0,0,6,2,2,-,-,-,-,-,-,120
,48,L,49,A,96,-,-,-,-,-,-,11,3,4,-,-,-,60
A=<50,B=30,C=#22
Wednesday,06-June-2018,04:57,SS,23M+,PL,7.4,PV,7.4,CL,60,-1,RL,60,SA,131,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,33,10,2,2,14,3,2,16,3,2,-,-,-,7
,152,S,131,A,33,0,0,0,33,3,4,-,-,-,-,-,-,24
,152,S,132,C,18,0,0,0,0,0,0,44,3,3,-,-,-,49
,193,L,57,ABCE,52,0,0,0,0,0,0,0,0,0,-,-,-,140
,193,L,58,AE,30,14,2,1,13,2,1,14,2,1,-,-,-,500
A=<61,B=1,C=39,D=1
Wednesday,06-June-2018,04:57,SS,3M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,4
,145,S,133,AB,82,0,0,0,0,0,0,-,-,-,-,-,-,7
,145,S,204,AB,82,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,82,0,0,0,0,0,0,-,-,-,-,-,-,7
,145,S,212,AC,96,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,82,0,0,0,0,0,0,-,-,-,-,-,-,120
A=<41,B=#23,C=32
Wednesday,06-June-2018,04:57,SS,10,-,PL,1.2,PV,1.2,CL,60,+6,RL,60,SA,30,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,62,10,3,2,10,3,2,6,2,1,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,15
,182,S,34,A,74,5,2,1,8,3,2,-,-,-,-,-,-,8
A=<64,B=36
Wednesday,06-June-2018,04:58,SS,23,-,PL,8.4,PV,8.3,CL,60,+0,RL,60,SA,131,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,40,13,3,2,12,3,2,0,0,0,-,-,-,11
,152,S,131,A,40,23,4,3,13,3,2,-,-,-,-,-,-,25
,152,S,132,C,20,0,0,0,0,0,0,71,3,5,-,-,-,56
,193,L,57,ABCE,52,0,0,0,0,0,0,0,0,0,-,-,-,60
,193,L,58,AE,30,14,2,1,13,2,1,14,2,1,-,-,-,280
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,04:58,SS,10,-,PL,1.2,PV,3.2,CL,60,+0,RL,60,SA,30,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,26,19,3,2,14,2,1,11,2,1,-,-,-,14
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,88,4,2,1,10,4,3,-,-,-,-,-,-,9
A=<64,B=36
Wednesday,06-June-2018,04:59,SS,28M+,PL,2.3,PV,2.2,CL,107,+0,RL,85,SA,47,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,99,5,2,2,12,4,4,-,-,-,-,-,-,11
,48,S,90,A,99,-,-,-,-,-,-,77,3,30,-,-,-,38
,48,S,91,BC,17,136,5,8,0,0,0,-,-,-,-,-,-,72
,48,S,213,A,99,-,-,-,-,-,-,77,3,30,-,-,-,38
,48,L,23,A,99,5,2,2,12,4,4,-,-,-,-,-,-,160
,48,L,49,A,99,-,-,-,-,-,-,77,3,30,-,-,-,480
A=<35,B=44,C=#22
Wednesday,06-June-2018,04:59,SS,3M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,7,3,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,14,14,2,1,19,2,1,0,0,0,-,-,-,9
,145,S,133,AB,78,0,0,0,9,3,2,-,-,-,-,-,-,7
,145,S,204,AB,78,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,78,0,0,0,9,3,2,-,-,-,-,-,-,7
,145,S,212,AC,89,7,3,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,78,0,0,0,9,3,2,-,-,-,-,-,-,80
A=<33,B=#23,C=40
Wednesday,06-June-2018,04:59,SS,23,-,PL,8.4,PV,8.3,CL,60,+0,RL,60,SA,131,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,40,8,2,1,7,2,1,0,0,0,-,-,-,11
,152,S,131,A,40,9,2,1,0,0,0,-,-,-,-,-,-,19
,152,S,132,C,21,38,3,2,16,2,1,61,6,5,-,-,-,61
,193,L,57,ABCE,70,0,0,0,10,3,2,0,0,0,-,-,-,60
,193,L,58,AE,48,0,0,0,9,2,2,14,3,2,-,-,-,200
A=<58,B=1,C=42,D=1
Wednesday,06-June-2018,04:59,SS,10,-,PL,4.2,PV,4.2,CL,60,+0,RL,60,SA,30,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,53,10,4,2,4,2,1,0,0,0,-,-,-,13
,354,S,31,B,17,21,2,1,36,2,2,0,0,0,-,-,-,16
,182,S,34,A,88,4,2,1,10,4,3,-,-,-,-,-,-,10
A=<47,B=53
Wednesday,06-June-2018,05:00,SS,3M+,PL,1.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,85,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,14,12,2,1,0,0,0,13,2,1,-,-,-,12
,145,S,133,AB,70,8,3,3,6,2,1,-,-,-,-,-,-,7
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,8,3,3,6,2,1,-,-,-,-,-,-,7
,145,S,212,AC,85,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,70,8,3,3,6,2,1,-,-,-,-,-,-,100
A=<33,B=#23,C=40
Wednesday,06-June-2018,05:00,SS,23,-,PL,1.4,PV,1.3,CL,60,+0,RL,60,SA,131,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,0,0,0,0,0,0,0,0,0,-,-,-,6
,152,S,131,A,38,15,3,2,21,4,3,-,-,-,-,-,-,17
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,36
,193,L,57,ABCE,33,0,0,0,0,0,0,24,3,3,-,-,-,120
,193,L,58,AE,13,0,0,0,87,3,4,55,2,2,-,-,-,280
A=<74,B=1,C=26,D=1
Wednesday,06-June-2018,05:00,SS,28M+,PL,2.3,PV,4.3,CL,101,+0,RL,89,SA,47,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,99,0,0,0,9,4,3,-,-,-,-,-,-,9
,48,S,90,A,99,-,-,-,-,-,-,0,0,0,-,-,-,28
,48,S,91,BC,14,18,4,1,8,2,0,-,-,-,-,-,-,60
,48,S,213,A,99,-,-,-,-,-,-,0,0,0,-,-,-,28
,48,L,23,A,99,0,0,0,9,4,3,-,-,-,-,-,-,120
,48,L,49,A,99,-,-,-,-,-,-,0,0,0,-,-,-,360
A=<34,B=44,C=#22
Wednesday,06-June-2018,05:00,SS,10,-,PL,4.2,PV,2.2,CL,60,+8,RL,60,SA,30,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,6,2,1,6,2,1,6,2,1,-,-,-,10
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,182,S,34,A,74,0,0,0,12,4,3,-,-,-,-,-,-,11
A=<47,B=53
Wednesday,06-June-2018,05:02,SS,10,-,PL,3.2,PV,3.2,CL,60,+5,RL,60,SA,30,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,36,9,2,1,9,2,1,0,0,0,-,-,-,8
,354,S,31,B,22,33,3,3,14,2,1,0,0,0,-,-,-,23
,182,S,34,A,74,7,2,2,13,4,3,-,-,-,-,-,-,12
A=<53,B=47
Wednesday,06-June-2018,05:02,SS,3M+,PL,5.3,PV,5.3,CL,85,+0,RL,68,SA,201,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,9,3,3,-,-,-,-,-,-,-,-,-,8
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,8
,145,S,133,AB,70,4,2,1,20,5,5,-,-,-,-,-,-,14
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,4,2,1,20,5,5,-,-,-,-,-,-,14
,145,S,212,AC,82,9,3,3,-,-,-,-,-,-,-,-,-,8
,145,L,4,AB,70,4,2,1,20,5,5,-,-,-,-,-,-,180
A=<44,B=#23,C=29
Wednesday,06-June-2018,05:02,SS,28M+,PL,8.3,PV,8.3,CL,87,-2,RL,87,SA,47,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,78,0,0,0,5,2,1,-,-,-,-,-,-,8
,48,S,90,A,78,-,-,-,-,-,-,0,0,0,-,-,-,17
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,36
,48,S,213,A,78,-,-,-,-,-,-,0,0,0,-,-,-,17
,48,L,23,A,78,0,0,0,5,2,1,-,-,-,-,-,-,80
,48,L,49,A,78,-,-,-,-,-,-,0,0,0,-,-,-,220
A=<47,B=28,C=#22
Wednesday,06-June-2018,05:03,SS,23M+,PL,4.3,PV,4.3,CL,60,-6,RL,60,SA,130,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,49,23,5,5,16,4,3,12,3,3,-,-,-,33
,152,S,131,A,49,14,3,2,7,2,1,-,-,-,-,-,-,11
,152,S,132,C,16,0,0,0,40,3,2,0,0,0,-,-,-,18
,193,L,57,ABCE,33,0,0,0,13,2,1,0,0,0,-,-,-,220
,193,L,58,AE,13,0,0,0,0,0,0,102,4,5,-,-,-,220
A=<66,B=1,C=34,D=1
Wednesday,06-June-2018,05:03,SS,10,-,PL,3.2,PV,2.2,CL,60,+0,RL,60,SA,30,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,45,10,3,1,7,2,1,7,2,1,-,-,-,9
,354,S,31,B,14,13,2,1,0,0,0,0,0,0,-,-,-,17
,182,S,34,A,74,7,2,2,13,4,3,-,-,-,-,-,-,13
A=<53,B=47
Wednesday,06-June-2018,05:03,SS,3M+,PL,7.3,PV,7.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,68,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,3
,145,S,133,AB,70,8,3,3,0,0,0,-,-,-,-,-,-,12
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,8,3,3,0,0,0,-,-,-,-,-,-,12
,145,S,212,AC,68,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,70,8,3,3,0,0,0,-,-,-,-,-,-,160
A=<51,B=#23,C=22
Wednesday,06-June-2018,05:03,SS,23M+,PL,4.3,PV,7.3,CL,60,-5,RL,60,SA,130,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,49,23,5,5,16,4,3,12,3,3,-,-,-,27
,152,S,131,A,49,14,3,2,7,2,1,-,-,-,-,-,-,13
,152,S,132,C,16,0,0,0,40,3,2,0,0,0,-,-,-,31
,193,L,57,ABCE,33,0,0,0,13,2,1,0,0,0,-,-,-,80
,193,L,58,AE,13,0,0,0,0,0,0,102,4,5,-,-,-,280
A=<66,B=1,C=34,D=1
Wednesday,06-June-2018,05:04,SS,28M+,PL,8.3,PV,8.2,CL,78,+0,RL,78,SA,47,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,82,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,90,A,82,-,-,-,-,-,-,66,2,22,-,-,-,30
,48,S,91,BC,15,0,0,0,0,0,0,-,-,-,-,-,-,4
,48,S,213,A,82,-,-,-,-,-,-,66,2,22,-,-,-,30
,48,L,23,A,82,0,0,0,0,0,0,-,-,-,-,-,-,20
,48,L,49,A,82,-,-,-,-,-,-,66,2,22,-,-,-,400
A=<44,B=28,C=#22
Wednesday,06-June-2018,05:04,SS,10,-,PL,1.2,PV,1.2,CL,60,+4,RL,60,SA,30,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,52,7,3,1,7,3,1,4,2,1,-,-,-,8
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,12
,182,S,34,A,86,0,0,0,0,0,0,-,-,-,-,-,-,7
A=<64,B=36
Wednesday,06-June-2018,05:04,SS,23M+,PL,1.3,PV,1.3,CL,60,+0,RL,60,SA,131,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,32,18,2,3,0,0,0,0,0,0,-,-,-,21
,152,S,131,A,32,11,2,1,29,5,3,-,-,-,-,-,-,21
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,22
,193,L,57,ABCE,35,0,0,0,14,2,2,0,0,0,-,-,-,80
,193,L,58,AE,13,54,2,2,0,0,0,0,0,0,-,-,-,220
A=<74,B=1,C=26,D=1
Wednesday,06-June-2018,05:04,SS,3M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,17,15,2,1,27,3,2,31,2,2,-,-,-,14
,145,S,133,AB,92,15,7,7,10,3,3,-,-,-,-,-,-,14
,145,S,204,AB,92,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,92,15,7,7,10,3,3,-,-,-,-,-,-,14
,145,S,212,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,92,15,7,7,10,3,3,-,-,-,-,-,-,280
A=<33,B=#23,C=40
Wednesday,06-June-2018,05:05,SS,10,-,PL,1.2,PV,4.2,CL,60,+0,RL,60,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,46,0,0,0,0,0,0,0,0,0,-,-,-,5
,354,S,31,B,17,19,2,1,33,3,2,0,0,0,-,-,-,18
,182,S,34,A,60,0,0,0,18,5,4,-,-,-,-,-,-,11
A=<64,B=36
Wednesday,06-June-2018,05:05,SS,28M+,PL,7.3,PV,7.2,CL,74,+0,RL,74,SA,90,DS,93
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,80,5,2,2,0,0,0,-,-,-,-,-,-,3
,48,S,90,A,80,-,-,-,-,-,-,93,2,30,-,-,-,64
,48,S,91,BC,14,11,2,1,0,0,0,-,-,-,-,-,-,5
,48,S,213,A,80,-,-,-,-,-,-,93,2,30,-,-,-,64
,48,L,23,A,80,5,2,2,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,80,-,-,-,-,-,-,93,2,30,-,-,-,920
A=<40,B=30,C=#22
Wednesday,06-June-2018,05:05,SS,23M+,PL,1.3,PV,7.3,CL,60,+0,RL,60,SA,130,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,36,13,3,2,8,2,1,19,4,3,-,-,-,20
,152,S,131,A,36,17,3,2,14,3,2,-,-,-,-,-,-,20
,152,S,132,C,17,62,4,3,0,0,0,0,0,0,-,-,-,37
,193,L,57,ABCE,29,0,0,0,36,3,4,41,3,4,-,-,-,380
,193,L,58,AE,29,0,0,0,0,0,0,26,3,3,-,-,-,220
A=<74,B=1,C=26,D=1
Wednesday,06-June-2018,05:06,SS,10,-,PL,4.2,PV,4.2,CL,60,-6,RL,60,SA,30,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,47,7,2,1,7,2,1,7,2,1,-,-,-,5
,354,S,31,B,14,20,2,1,0,0,0,0,0,0,-,-,-,20
,182,S,34,A,86,0,0,0,6,2,2,-,-,-,-,-,-,9
A=<47,B=53
Wednesday,06-June-2018,05:06,SS,3M+,PL,1.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,13,0,0,0,13,2,1,0,0,0,-,-,-,16
,145,S,133,AB,71,5,2,2,18,5,4,-,-,-,-,-,-,15
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,5,2,2,18,5,4,-,-,-,-,-,-,15
,145,S,212,AC,83,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,71,5,2,2,18,5,4,-,-,-,-,-,-,280
A=<33,B=#23,C=40
Wednesday,06-June-2018,05:06,SS,23M+,PL,7.3,PV,7.4,CL,60,+0,RL,60,SA,130,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,51,17,3,4,16,4,4,13,3,3,-,-,-,18
,152,S,131,A,51,0,0,0,6,2,1,-,-,-,-,-,-,15
,152,S,132,C,17,62,4,3,0,0,0,0,0,0,-,-,-,48
,193,L,57,ABCE,34,0,0,0,0,0,0,0,0,0,-,-,-,260
,193,L,58,AE,13,61,2,2,76,3,4,65,2,3,-,-,-,480
A=<61,B=1,C=39,D=1
Wednesday,06-June-2018,05:06,SS,28M+,PL,7.3,PV,2.2,CL,65,-2,RL,65,SA,47,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,54,0,0,0,12,2,2,-,-,-,-,-,-,7
,48,S,90,A,54,-,-,-,-,-,-,0,0,0,-,-,-,45
,48,S,91,BC,42,62,3,9,17,3,2,-,-,-,-,-,-,32
,48,S,213,A,54,-,-,-,-,-,-,0,0,0,-,-,-,45
,48,L,23,A,54,0,0,0,12,2,2,-,-,-,-,-,-,60
,48,L,49,A,54,-,-,-,-,-,-,0,0,0,-,-,-,660
A=<36,B=30,C=#22
Wednesday,06-June-2018,05:07,SS,10,-,PL,4.2,PV,1.2,CL,60,+0,RL,60,SA,30,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,8,3,2,6,2,1,0,0,0,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,14
,182,S,34,A,86,0,0,0,6,2,2,-,-,-,-,-,-,9
A=<47,B=53
Wednesday,06-June-2018,05:07,SS,23M+,PL,7.3,PV,1.3,CL,60,+0,RL,60,SA,130,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,51,17,3,4,16,4,4,13,3,3,-,-,-,17
,152,S,131,A,51,0,0,0,6,2,1,-,-,-,-,-,-,8
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,34
,193,L,57,ABCE,33,0,0,0,29,4,3,15,2,2,-,-,-,360
,193,L,58,AE,13,0,0,0,62,2,3,0,0,0,-,-,-,440
A=<61,B=1,C=39,D=1
Wednesday,06-June-2018,05:07,SS,3M+,PL,1.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,1
,145,S,10,C,14,13,2,1,0,0,0,0,0,0,-,-,-,17
,145,S,133,AB,58,0,0,0,8,2,2,-,-,-,-,-,-,13
,145,S,204,AB,58,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,58,0,0,0,8,2,2,-,-,-,-,-,-,13
,145,S,212,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,1
,145,L,4,AB,58,0,0,0,8,2,2,-,-,-,-,-,-,200
A=<33,B=#23,C=40
Wednesday,06-June-2018,05:07,SS,28M+,PL,7.3,PV,7.3,CL,60,+0,RL,57,SA,47,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,30,0,0,0,0,0,0,-,-,-,-,-,-,5
,48,S,90,A,30,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,23
,48,S,213,A,30,-,-,-,-,-,-,0,0,0,-,-,-,20
,48,L,23,A,30,0,0,0,0,0,0,-,-,-,-,-,-,40
,48,L,49,A,30,-,-,-,-,-,-,0,0,0,-,-,-,300
A=<33,B=30,C=#22
Wednesday,06-June-2018,05:08,SS,10,-,PL,4.2,PV,4.2,CL,60,+0,RL,44,SA,59,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,31,10,2,1,0,0,0,0,0,0,-,-,-,9
,354,S,31,B,24,14,2,1,37,4,4,0,0,0,-,-,-,21
,182,S,34,A,84,0,0,0,13,5,4,-,-,-,-,-,-,9
A=<47,B=53
Wednesday,06-June-2018,05:08,SS,23M+,PL,1.3,PV,1.2,CL,60,+0,RL,60,SA,130,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,34,38,5,6,32,4,5,9,2,1,-,-,-,26
,152,S,131,A,34,19,3,2,11,2,1,-,-,-,-,-,-,12
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,14
,193,L,57,ABCE,33,26,2,4,25,2,3,16,2,2,-,-,-,500
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,260
A=<74,B=1,C=26,D=1
Wednesday,06-June-2018,05:08,SS,28M+,PL,1.3,PV,1.3,CL,60,+0,RL,49,SA,47,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,90,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,16,0,0,0,16,3,1,-,-,-,-,-,-,21
,48,S,213,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,55,0,0,0,0,0,0,-,-,-,-,-,-,20
,48,L,49,A,55,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<15,B=48,C=#22
Wednesday,06-June-2018,05:09,SS,10,-,PL,3.2,PV,3.2,CL,60,+0,RL,44,SA,35,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,35,14,3,2,10,2,1,0,0,0,-,-,-,11
,354,S,31,B,16,0,0,0,21,2,1,0,0,0,-,-,-,22
,182,S,34,A,84,5,2,1,14,5,4,-,-,-,-,-,-,12
A=<53,B=47
Wednesday,06-June-2018,05:09,SS,3M+,PL,6.3,PV,6.3,CL,86,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,72,7,2,2,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,145,S,133,AB,74,8,3,3,0,0,0,-,-,-,-,-,-,10
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,8,3,3,0,0,0,-,-,-,-,-,-,10
,145,S,212,AC,72,7,2,2,-,-,-,-,-,-,-,-,-,3
