Strategic,Monitor,On,Monday,21-May-2018,filename:CCITY_20180521

Monday,21-May-2018,00:00,SS,85M+,PL,3.4,PV,2.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,83,4,2,1,0,0,0,4,2,1,0,0,0,6
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<80,B=#17
Monday,21-May-2018,02:25,SS,85M+,PL,1.3,PV,6.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,5,2,1,0,0,0,-,-,-,7
,196,S,310,A,46,32,4,4,42,6,6,0,0,0,-,-,-,30
,196,S,311,ABE,46,0,0,0,25,4,4,25,3,4,0,0,0,17
,196,S,312,D,22,0,0,0,0,0,0,22,2,2,0,0,0,23
,197,L,71,ABF,66,11,4,3,11,4,3,-,-,-,-,-,-,160
,197,L,72,ABF,66,18,4,4,21,4,4,-,-,-,-,-,-,220
A=<9,B=20,C=#25,D=28,E=18
Monday,21-May-2018,02:26,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,91,0,0,0,0,0,0,6,2,2,0,0,0,6
,183,S,21,B,28,40,5,4,0,0,0,0,0,0,-,-,-,21
,184,S,161,A,84,0,0,0,6,2,2,5,2,2,0,0,0,6
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,28,40,5,4,0,0,0,-,-,-,-,-,-,21
,183,L,7,AC,91,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Monday,21-May-2018,02:26,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,3,2,1,3,2,1,4,2,1,-,-,-,3
,354,S,31,B,16,0,0,0,11,2,1,13,2,1,-,-,-,6
,182,S,34,A,84,6,2,2,0,0,0,-,-,-,-,-,-,4
,2,L,14,AD,66,6,2,1,11,3,3,-,-,-,-,-,-,300
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,21-May-2018,02:26,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,12,4,3,0,0,0,6,2,2,0,0,0,8
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<82,B=#15
Monday,21-May-2018,02:27,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,104,-,-,-,5,2,1,0,0,0,-,-,-,6
,196,S,310,A,77,0,0,0,19,6,4,7,2,1,-,-,-,25
,196,S,311,ABE,77,0,0,0,11,4,3,18,6,5,0,0,0,19
,196,S,312,D,22,33,2,2,0,0,0,21,2,2,0,0,0,25
,197,L,71,ABF,50,26,4,4,21,4,4,-,-,-,-,-,-,220
,197,L,72,ABF,50,20,4,3,16,3,2,-,-,-,-,-,-,220
A=<9,B=20,C=#25,D=28,E=18
Monday,21-May-2018,02:27,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,56,13,3,2,8,2,1,6,2,1,7,2,1,10
,183,S,21,B,24,0,0,0,19,2,2,22,2,2,-,-,-,23
,184,S,161,A,84,8,3,2,15,5,4,7,3,2,6,2,2,11
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,0,0,0,19,2,2,-,-,-,-,-,-,22
,183,L,7,AC,56,13,3,2,-,-,-,-,-,-,-,-,-,40
A=<38,B=42,C=20
Monday,21-May-2018,02:27,SS,10M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,4,2,1,5,2,1,0,0,0,-,-,-,4
,354,S,31,B,16,22,2,1,0,0,0,0,0,0,-,-,-,11
,182,S,34,A,84,5,2,1,8,3,2,-,-,-,-,-,-,7
,2,L,14,AD,66,9,3,2,6,3,2,-,-,-,-,-,-,360
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:27,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,5,2,2,0,0,0,12,5,4,0,0,0,10
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:29,SS,6M+,PL,3.1,PV,4.3,CL,85,+0,RL,68,SA,24,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,56,13,3,2,8,2,1,6,2,1,7,2,1,11
,183,S,21,B,24,0,0,0,19,2,2,22,2,2,-,-,-,26
,184,S,161,A,84,0,0,0,0,0,0,0,0,0,0,0,0,6
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,0,0,0,19,2,2,-,-,-,-,-,-,24
,183,L,7,AC,56,13,3,2,-,-,-,-,-,-,-,-,-,60
A=<38,B=42,C=20
Monday,21-May-2018,02:29,SS,10M+,PL,2.3,PV,3.3,CL,85,+0,RL,68,SA,24,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,6,3,1,7,3,2,0,0,0,-,-,-,6
,354,S,31,B,16,22,2,1,0,0,0,0,0,0,-,-,-,18
,182,S,34,A,84,0,0,0,5,2,1,-,-,-,-,-,-,6
,2,L,14,AD,61,13,3,3,0,0,0,-,-,-,-,-,-,360
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:29,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,5,2,2,0,0,0,9
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:29,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,94,-,-,-,7,3,2,7,3,2,-,-,-,6
,196,S,310,A,79,15,4,3,16,4,4,10,3,2,-,-,-,23
,196,S,311,ABE,79,0,0,0,5,2,1,8,3,2,4,2,1,15
,196,S,312,D,21,20,2,1,27,2,2,14,2,1,30,3,2,29
,197,L,71,ABF,69,22,4,5,23,4,6,-,-,-,-,-,-,300
,197,L,72,ABF,69,8,2,2,0,0,0,-,-,-,-,-,-,140
A=<9,B=20,C=#25,D=28,E=18
Monday,21-May-2018,02:30,SS,6M+,PL,3.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,28,0,0,0,0,0,0,0,0,0,0,0,0,7
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,184,S,161,A,84,6,2,2,6,2,2,0,0,0,0,0,0,6
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
,183,L,7,AC,28,0,0,0,-,-,-,-,-,-,-,-,-,40
A=<38,B=42,C=20
Monday,21-May-2018,02:30,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,6,3,1,7,3,2,0,0,0,-,-,-,7
,354,S,31,B,14,0,0,0,13,2,1,0,0,0,-,-,-,17
,182,S,34,A,57,0,0,0,13,2,3,-,-,-,-,-,-,9
,2,L,14,AD,82,0,0,0,3,2,1,-,-,-,-,-,-,260
,2,L,15,AD,82,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,21-May-2018,02:30,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,8,3,3,0,0,0,7,3,2,0,0,0,8
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:30,SS,85M+,PL,7.3,PV,7.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,100,-,-,-,5,2,1,0,0,0,-,-,-,6
,196,S,310,A,79,17,4,4,5,2,1,13,4,3,-,-,-,17
,196,S,311,ABE,79,0,0,0,5,2,1,0,0,0,0,0,0,9
,196,S,312,D,29,0,0,0,0,0,0,9,2,1,10,2,1,22
,197,L,71,ABF,80,4,2,1,14,3,4,-,-,-,-,-,-,260
,197,L,72,ABF,80,13,3,3,5,2,1,-,-,-,-,-,-,120
A=<16,B=20,C=#25,D=22,E=17
Monday,21-May-2018,02:31,SS,6M+,PL,3.1,PV,2.3,CL,85,+0,RL,68,SA,26,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,91,10,3,3,12,4,3,6,2,2,0,0,0,8
,183,S,21,B,25,11,2,1,0,0,0,24,2,2,-,-,-,16
,184,S,161,A,84,5,2,1,15,5,4,9,4,3,0,0,0,9
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,25,11,2,1,0,0,0,-,-,-,-,-,-,9
,183,L,7,AC,91,10,3,3,-,-,-,-,-,-,-,-,-,80
A=<38,B=42,C=20
Monday,21-May-2018,02:31,SS,10M+,PL,1.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,10,4,2,10,4,2,0,0,0,-,-,-,8
,354,S,31,B,17,15,2,1,22,2,1,0,0,0,-,-,-,19
,182,S,34,A,86,6,2,2,16,5,5,-,-,-,-,-,-,13
,2,L,14,AD,69,0,0,0,6,2,2,-,-,-,-,-,-,200
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,21-May-2018,02:31,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,83,0,0,0,0,0,0,4,2,1,0,0,0,6
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:32,SS,85M+,PL,7.3,PV,4.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,98,-,-,-,0,0,0,5,2,1,-,-,-,5
,196,S,310,A,46,11,2,1,26,4,4,0,0,0,-,-,-,21
,196,S,311,ABE,46,0,0,0,34,5,5,21,4,3,9,2,2,19
,196,S,312,D,21,0,0,0,19,2,1,12,2,1,0,0,0,18
,197,L,71,ABF,68,15,5,4,15,5,4,-,-,-,-,-,-,260
,197,L,72,ABF,68,22,6,5,9,3,2,-,-,-,-,-,-,160
A=<16,B=20,C=#25,D=22,E=17
Monday,21-May-2018,02:33,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,8,2,1,7,2,1,0,0,0,0,0,0,8
,183,S,21,B,26,0,0,0,25,3,2,0,0,0,-,-,-,19
,184,S,161,A,84,5,2,1,9,3,3,4,2,1,0,0,0,10
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,0,0,0,25,3,2,-,-,-,-,-,-,15
,183,L,7,AC,59,8,2,1,-,-,-,-,-,-,-,-,-,60
A=<38,B=42,C=20
Monday,21-May-2018,02:33,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,10,4,2,10,4,2,0,0,0,-,-,-,9
,354,S,31,B,15,15,2,1,21,2,1,14,2,1,-,-,-,20
,182,S,34,A,33,0,0,0,9,2,1,-,-,-,-,-,-,12
,2,L,14,AD,64,0,0,0,9,3,3,-,-,-,-,-,-,200
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,21-May-2018,02:33,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,201,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,15,4,4,0,0,0,0,0,0,0,0,0,10
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:34,SS,85M+,PL,5.3,PV,5.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,9,4,2,10,4,3,-,-,-,7
,196,S,310,A,86,12,4,3,24,5,6,0,0,0,-,-,-,23
,196,S,311,ABE,86,0,0,0,25,5,7,0,0,0,0,0,0,24
,196,S,312,D,23,29,2,2,15,2,1,23,2,2,21,2,1,22
,197,L,71,ABF,51,29,3,5,31,4,6,-,-,-,-,-,-,300
,197,L,72,ABF,51,19,4,3,12,3,2,-,-,-,-,-,-,200
A=<14,B=20,C=#25,D=24,E=17
Monday,21-May-2018,02:34,SS,6M+,PL,3.1,PV,4.3,CL,85,+0,RL,68,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,8,2,1,7,2,1,0,0,0,0,0,0,9
,183,S,21,B,26,0,0,0,25,3,2,0,0,0,-,-,-,25
,184,S,161,A,84,0,0,0,6,2,2,4,2,1,0,0,0,9
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,26,0,0,0,25,3,2,-,-,-,-,-,-,22
,183,L,7,AC,59,8,2,1,-,-,-,-,-,-,-,-,-,60
A=<38,B=42,C=20
Monday,21-May-2018,02:34,SS,10M+,PL,4.3,PV,2.3,CL,85,+0,RL,68,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,9,3,2,8,3,2,0,0,0,-,-,-,10
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,182,S,34,A,86,0,0,0,11,4,3,-,-,-,-,-,-,11
,2,L,14,AD,81,0,0,0,3,2,1,-,-,-,-,-,-,200
,2,L,15,AD,81,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,21-May-2018,02:34,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,5,2,2,0,0,0,0,0,0,0,0,0,8
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:35,SS,85M+,PL,5.3,PV,8.4,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,12,4,3,5,2,1,-,-,-,10
,196,S,310,A,52,17,2,3,52,8,8,17,3,2,-,-,-,37
,196,S,311,ABE,52,0,0,0,34,5,5,10,2,2,0,0,0,31
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,14
,197,L,71,ABF,84,22,8,6,34,12,11,-,-,-,-,-,-,460
,197,L,72,ABF,84,15,4,4,0,0,0,-,-,-,-,-,-,180
A=<14,B=20,C=#25,D=24,E=17
Monday,21-May-2018,02:36,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,48,0,0,0,0,0,0,11,3,2,0,0,0,9
,183,S,21,B,23,15,2,1,0,0,0,0,0,0,-,-,-,21
,184,S,161,A,84,0,0,0,8,3,2,7,3,2,0,0,0,8
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,23,15,2,1,0,0,0,-,-,-,-,-,-,21
,183,L,7,AC,48,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Monday,21-May-2018,02:36,SS,10M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,26,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,9,3,2,8,3,2,0,0,0,-,-,-,9
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,5
,182,S,34,A,84,5,2,1,13,5,4,-,-,-,-,-,-,11
,2,L,14,AD,57,7,2,1,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,57,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:36,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,201,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,8,3,3,5,2,1,5,2,2,0,0,0,9
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:37,SS,85M+,PL,6.3,PV,6.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,101,-,-,-,5,2,1,0,0,0,-,-,-,8
,196,S,310,A,77,6,2,1,12,4,3,22,6,5,-,-,-,32
,196,S,311,ABE,77,0,0,0,11,4,3,12,4,3,5,2,2,22
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,6
,197,L,71,ABF,61,18,3,4,11,3,3,-,-,-,-,-,-,380
,197,L,72,ABF,61,30,3,6,36,3,7,-,-,-,-,-,-,300
A=<15,B=20,C=#25,D=23,E=17
Monday,21-May-2018,02:37,SS,6M+,PL,3.1,PV,2.3,CL,85,+0,RL,68,SA,24,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,48,0,0,0,0,0,0,11,3,2,0,0,0,10
,183,S,21,B,23,15,2,1,0,0,0,0,0,0,-,-,-,17
,184,S,161,A,84,8,3,2,10,3,3,5,2,2,0,0,0,8
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,23,15,2,1,0,0,0,-,-,-,-,-,-,17
,183,L,7,AC,48,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<38,B=42,C=20
Monday,21-May-2018,02:37,SS,10M+,PL,2.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,15,5,3,9,3,2,0,0,0,-,-,-,12
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,56,0,0,0,0,0,0,-,-,-,-,-,-,7
,2,L,14,AD,71,0,0,0,0,0,0,-,-,-,-,-,-,60
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:37,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,0,0,0,0,0,0,4
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:38,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,24,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,8,2,1,0,0,0,0,0,0,0,0,0,10
,183,S,21,B,24,23,4,2,16,2,1,9,2,1,-,-,-,19
,184,S,161,A,84,5,2,1,6,2,2,0,0,0,0,0,0,8
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,23,4,2,16,2,1,-,-,-,-,-,-,19
,183,L,7,AC,53,8,2,1,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Monday,21-May-2018,02:38,SS,10M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,24,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,0,0,0,0,0,0,0,0,0,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,86,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,85,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,15,AD,85,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:38,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,7,3,2,0,0,0,5
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:39,SS,85M+,PL,6.3,PV,2.3,CL,100,+0,RL,87,SA,111,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,103,-,-,-,0,0,0,0,0,0,-,-,-,4
,196,S,310,A,79,0,0,0,15,5,4,13,4,3,-,-,-,25
,196,S,311,ABE,79,0,0,0,11,4,3,5,2,1,7,3,2,16
,196,S,312,D,22,43,2,3,0,0,0,0,0,0,0,0,0,19
,197,L,71,ABF,62,18,5,4,19,5,5,-,-,-,-,-,-,360
,197,L,72,ABF,62,18,4,4,10,2,2,-,-,-,-,-,-,280
A=<15,B=20,C=#25,D=23,E=17
Monday,21-May-2018,02:40,SS,6M+,PL,3.1,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,49,9,2,1,11,2,2,0,0,0,0,0,0,10
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,11
,184,S,161,A,84,6,2,2,6,2,2,0,0,0,0,0,0,7
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,11
,183,L,7,AC,49,9,2,1,-,-,-,-,-,-,-,-,-,40
A=<38,B=42,C=20
Monday,21-May-2018,02:40,SS,10M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,3
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,68,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,71,5,2,1,9,4,3,-,-,-,-,-,-,200
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Monday,21-May-2018,02:40,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,0,0,0,0,0,0,10,4,3,0,0,0,7
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Monday,21-May-2018,02:40,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,93,-,-,-,0,0,0,0,0,0,-,-,-,1
,196,S,310,A,79,12,3,3,20,6,5,13,4,3,-,-,-,19
,196,S,311,ABE,79,0,0,0,12,4,3,0,0,0,0,0,0,12
,196,S,312,D,21,0,0,0,0,0,0,0,0,0,0,0,0,14
,197,L,71,ABF,62,6,2,1,20,6,5,-,-,-,-,-,-,240
,197,L,72,ABF,62,18,4,4,0,0,0,-,-,-,-,-,-,240
A=<18,B=20,C=#25,D=20,E=17
Monday,21-May-2018,02:41,SS,6M+,PL,3.1,PV,6.3,CL,85,+0,RL,68,SA,26,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,49,9,2,1,11,2,2,0,0,0,0,0,0,10
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,5
,184,S,161,A,84,5,2,1,6,2,2,0,0,0,0,0,0,6
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,L,7,AC,49,9,2,1,-,-,-,-,-,-,-,-,-,40
A=<38,B=42,C=20
Monday,21-May-2018,02:41,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,26,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,6,3,1,4,2,1,0,0,0,-,-,-,3
,354,S,31,B,14,0,0,0,14,2,1,0,0,0,-,-,-,6
,182,S,34,A,71,6,2,1,5,2,1,-,-,-,-,-,-,3
,2,L,14,AD,70,5,2,1,10,4,3,-,-,-,-,-,-,300
