Strategic,Monitor,On,Tuesday,24-April-2018,filename:CCITY_20180424

Tuesday,24-April-2018,00:00,SS,3M+,PL,6.3,PV,6.3,CL,85,+0,RL,68,SA,201,DS,73
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,6,2,1,6,2,1,0,0,0,-,-,-,6
,354,S,31,B,14,13,2,1,0,0,0,0,0,0,-,-,-,13
,182,S,34,A,18,0,0,0,0,0,0,-,-,-,-,-,-,7
,2,L,14,AD,66,0,0,0,5,2,1,-,-,-,-,-,-,260
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,24-April-2018,01:38,SS,23,-,PL,1.3,PV,1.3,CL,40,+0,RL,44,SA,130,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,52,0,0,0,14,4,3,0,0,0,-,-,-,12
,152,S,131,A,52,8,2,1,11,3,2,-,-,-,-,-,-,14
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,29
,193,L,57,ABCE,33,0,0,0,50,5,6,0,0,0,-,-,-,300
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,180
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:38,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,0,0,0,14,3,2,-,-,-,-,-,-,14
,48,S,90,A,46,-,-,-,-,-,-,20,4,4,-,-,-,22
,48,S,91,BC,21,26,3,2,20,2,1,-,-,-,-,-,-,12
,48,S,213,A,46,-,-,-,-,-,-,20,4,4,-,-,-,22
,48,L,23,A,46,0,0,0,14,3,2,-,-,-,-,-,-,120
,48,L,49,A,46,-,-,-,-,-,-,20,4,4,-,-,-,260
A=<35,B=28,C=#22
Tuesday,24-April-2018,01:39,SS,23,+,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,52,0,0,0,14,4,3,0,0,0,-,-,-,13
,152,S,131,A,52,8,2,1,11,3,2,-,-,-,-,-,-,12
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,11
,193,L,57,ABCE,33,0,0,0,50,5,6,0,0,0,-,-,-,440
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,100
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:39,SS,28M+,PL,6.3,PV,6.3,CL,60,+0,RL,44,SA,47,DS,42
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,0,0,0,0,0,0,-,-,-,-,-,-,9
,48,S,90,A,41,-,-,-,-,-,-,24,5,4,-,-,-,25
,48,S,91,BC,15,14,2,1,0,0,0,-,-,-,-,-,-,15
,48,S,213,A,41,-,-,-,-,-,-,24,5,4,-,-,-,25
,48,L,23,A,41,0,0,0,0,0,0,-,-,-,-,-,-,80
,48,L,49,A,41,-,-,-,-,-,-,24,5,4,-,-,-,260
A=<31,B=32,C=#22
Tuesday,24-April-2018,01:40,SS,3M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,98,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,14,32,2,2,0,0,0,0,0,0,-,-,-,14
,145,S,133,AB,83,7,4,3,0,0,0,-,-,-,-,-,-,8
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,7,4,3,0,0,0,-,-,-,-,-,-,8
,145,S,212,AC,98,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,83,7,4,3,0,0,0,-,-,-,-,-,-,180
A=<36,B=#23,C=37
Tuesday,24-April-2018,01:40,SS,10M+,PL,1.3,PV,3.3,CL,85,+0,RL,68,SA,26,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,6,2,1,0,0,0,0,0,0,-,-,-,6
,354,S,31,B,15,0,0,0,0,0,0,21,2,1,-,-,-,17
,182,S,34,A,86,7,2,2,0,0,0,-,-,-,-,-,-,6
,2,L,14,AD,62,0,0,0,16,4,4,-,-,-,-,-,-,300
,2,L,15,AD,62,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,24-April-2018,01:40,SS,23,+,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,34,0,0,0,12,2,2,7,2,1,-,-,-,13
,152,S,131,A,34,0,0,0,0,0,0,-,-,-,-,-,-,6
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,38,0,0,0,0,0,0,0,0,0,-,-,-,300
,193,L,58,AE,18,0,0,0,33,2,2,0,0,0,-,-,-,80
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:40,SS,28M+,PL,6.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,90,A,46,-,-,-,-,-,-,15,4,3,-,-,-,19
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,10
,48,S,213,A,46,-,-,-,-,-,-,15,4,3,-,-,-,19
,48,L,23,A,46,0,0,0,0,0,0,-,-,-,-,-,-,20
,48,L,49,A,46,-,-,-,-,-,-,15,4,3,-,-,-,220
A=<31,B=32,C=#22
Tuesday,24-April-2018,01:40,SS,23,+,PL,3.1,PV,3.3,CL,40,+0,RL,40,SA,130,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,19,0,0,0,40,3,3,0,0,0,-,-,-,25
,152,S,131,A,19,0,0,0,0,0,0,-,-,-,-,-,-,2
,152,S,132,C,17,35,2,2,23,2,2,0,0,0,-,-,-,16
,193,L,57,ABCE,35,0,0,0,30,4,4,0,0,0,-,-,-,280
,193,L,58,AE,15,0,0,0,46,2,3,78,2,4,-,-,-,340
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,01:41,SS,23,-,PL,3.1,PV,1.3,CL,40,+0,RL,40,SA,131,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,35,0,0,0,0,0,0,15,2,2,-,-,-,23
,152,S,131,A,35,22,3,3,0,0,0,-,-,-,-,-,-,10
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,193,L,57,ABCE,35,0,0,0,30,4,4,0,0,0,-,-,-,280
,193,L,58,AE,15,0,0,0,46,2,3,78,2,4,-,-,-,520
A=<68,B=1,C=32,D=1
Tuesday,24-April-2018,01:41,SS,3M+,PL,7.3,PV,7.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,0
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,11
,145,S,133,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,8
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,8
,145,S,212,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,0
,145,L,4,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,160
A=<51,B=#23,C=22
Tuesday,24-April-2018,01:41,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,11,4,2,10,4,2,5,2,1,-,-,-,8
,354,S,31,B,14,0,0,0,14,2,1,0,0,0,-,-,-,16
,182,S,34,A,84,0,0,0,9,3,3,-,-,-,-,-,-,6
,2,L,14,AD,68,0,0,0,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,01:41,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,0,0,0,6,2,1,-,-,-,-,-,-,3
,48,S,90,A,56,-,-,-,-,-,-,5,2,1,-,-,-,12
,48,S,91,BC,14,10,2,0,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,56,-,-,-,-,-,-,5,2,1,-,-,-,12
,48,L,23,A,56,0,0,0,6,2,1,-,-,-,-,-,-,20
,48,L,49,A,56,-,-,-,-,-,-,5,2,1,-,-,-,140
A=<35,B=28,C=#22
Tuesday,24-April-2018,01:42,SS,23,-,PL,1.1,PV,1.3,CL,40,-4,RL,40,SA,131,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,0,0,0,13,3,2,14,3,2,-,-,-,20
,152,S,131,A,39,17,3,2,10,2,1,-,-,-,-,-,-,15
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,193,L,57,ABCE,42,0,0,0,0,0,0,0,0,0,-,-,-,200
,193,L,58,AE,21,21,2,1,36,3,3,21,2,2,-,-,-,580
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:42,SS,23,-,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,131,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,0,0,0,13,3,2,14,3,2,-,-,-,14
,152,S,131,A,39,17,3,2,10,2,1,-,-,-,-,-,-,18
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,34,14,2,2,26,3,3,0,0,0,-,-,-,220
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,320
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:42,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,8,2,1,24,4,4,-,-,-,-,-,-,13
,48,S,90,A,46,-,-,-,-,-,-,25,6,5,-,-,-,16
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,213,A,46,-,-,-,-,-,-,25,6,5,-,-,-,16
,48,L,23,A,46,8,2,1,24,4,4,-,-,-,-,-,-,160
,48,L,49,A,46,-,-,-,-,-,-,25,6,5,-,-,-,200
A=<35,B=28,C=#22
Tuesday,24-April-2018,01:42,SS,3M+,PL,7.3,PV,0.3,CL,85,+0,RL,68,SA,201,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,67,12,3,3,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,145,S,133,AB,67,21,8,7,11,3,3,-,-,-,-,-,-,14
,145,S,204,AB,67,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,67,21,8,7,11,3,3,-,-,-,-,-,-,14
,145,S,212,AC,67,12,3,3,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,67,21,8,7,11,3,3,-,-,-,-,-,-,260
A=<51,B=#23,C=22
Tuesday,24-April-2018,01:42,SS,10M+,PL,4.3,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,10,4,2,10,4,2,5,2,1,-,-,-,9
,354,S,31,B,14,11,2,1,0,0,0,0,0,0,-,-,-,14
,182,S,34,A,54,0,0,0,0,0,0,-,-,-,-,-,-,5
,2,L,14,AD,74,0,0,0,4,2,1,-,-,-,-,-,-,160
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,01:43,SS,23,-,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,29,0,0,0,0,0,0,9,2,1,-,-,-,12
,152,S,131,A,29,0,0,0,0,0,0,-,-,-,-,-,-,9
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,34,14,2,2,26,3,3,0,0,0,-,-,-,240
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,120
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:43,SS,28M+,PL,5.3,PV,5.3,CL,60,+0,RL,44,SA,47,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,13,3,2,10,2,2,-,-,-,-,-,-,15
,48,S,90,A,48,-,-,-,-,-,-,15,4,3,-,-,-,16
,48,S,91,BC,19,36,5,2,0,0,0,-,-,-,-,-,-,18
,48,S,213,A,48,-,-,-,-,-,-,15,4,3,-,-,-,16
,48,L,23,A,48,13,3,2,10,2,2,-,-,-,-,-,-,220
,48,L,49,A,48,-,-,-,-,-,-,15,4,3,-,-,-,200
A=<29,B=34,C=#22
Tuesday,24-April-2018,01:44,SS,23,-,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,29,0,0,0,22,3,3,0,0,0,-,-,-,16
,152,S,131,A,29,0,0,0,0,0,0,-,-,-,-,-,-,4
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,48,0,0,0,13,2,2,0,0,0,-,-,-,220
,193,L,58,AE,26,15,2,1,35,4,3,0,0,0,-,-,-,100
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:44,SS,3M+,PL,7.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,109,10,4,4,-,-,-,-,-,-,-,-,-,8
,145,S,10,C,14,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,94,9,4,4,12,4,4,-,-,-,-,-,-,14
,145,S,204,AB,94,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,94,9,4,4,12,4,4,-,-,-,-,-,-,14
,145,S,212,AC,109,10,4,4,-,-,-,-,-,-,-,-,-,8
,145,L,4,AB,94,9,4,4,12,4,4,-,-,-,-,-,-,300
A=<51,B=#23,C=22
Tuesday,24-April-2018,01:44,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,53,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,0,0,0,0,0,0,0,0,0,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,182,S,34,A,25,0,0,0,0,0,0,-,-,-,-,-,-,2
,2,L,14,AD,65,0,0,0,5,2,1,-,-,-,-,-,-,100
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,01:44,SS,23,+,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,131,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,27,0,0,0,0,0,0,0,0,0,-,-,-,9
,152,S,131,A,27,12,2,1,11,2,1,-,-,-,-,-,-,5
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,48,0,0,0,13,2,2,0,0,0,-,-,-,160
,193,L,58,AE,26,15,2,1,35,4,3,0,0,0,-,-,-,180
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:44,SS,28M+,PL,5.3,PV,5.3,CL,60,+0,RL,44,SA,47,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,0,0,0,25,4,4,-,-,-,-,-,-,21
,48,S,90,A,41,-,-,-,-,-,-,0,0,0,-,-,-,10
,48,S,91,BC,16,13,2,1,0,0,0,-,-,-,-,-,-,18
,48,S,213,A,41,-,-,-,-,-,-,0,0,0,-,-,-,10
,48,L,23,A,41,0,0,0,25,4,4,-,-,-,-,-,-,260
,48,L,49,A,41,-,-,-,-,-,-,0,0,0,-,-,-,120
A=<29,B=34,C=#22
Tuesday,24-April-2018,01:45,SS,23,+,PL,8.1,PV,8.3,CL,40,+0,RL,40,SA,130,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,25,0,0,0,12,2,1,21,3,2,-,-,-,14
,152,S,131,A,25,19,2,2,0,0,0,-,-,-,-,-,-,13
,152,S,132,C,16,29,2,1,18,2,1,0,0,0,-,-,-,13
,193,L,57,ABCE,51,0,0,0,8,2,1,0,0,0,-,-,-,100
,193,L,58,AE,29,16,2,1,16,2,2,17,2,2,-,-,-,260
A=<58,B=1,C=42,D=1
Tuesday,24-April-2018,01:45,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,50,DS,130
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,42,0,0,0,11,2,2,-,-,-,-,-,-,16
,48,S,90,A,42,-,-,-,-,-,-,19,5,3,-,-,-,12
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,12
,48,S,213,A,42,-,-,-,-,-,-,19,5,3,-,-,-,12
,48,L,23,A,42,0,0,0,11,2,2,-,-,-,-,-,-,180
,48,L,49,A,42,-,-,-,-,-,-,19,5,3,-,-,-,120
A=<35,B=28,C=#22
Tuesday,24-April-2018,01:45,SS,3M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,82,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,13,0,0,0,40,3,2,0,0,0,-,-,-,18
,145,S,133,AB,70,14,6,5,6,2,1,-,-,-,-,-,-,15
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,14,6,5,6,2,1,-,-,-,-,-,-,15
,145,S,212,AC,82,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,70,14,6,5,6,2,1,-,-,-,-,-,-,300
A=<33,B=#23,C=40
Tuesday,24-April-2018,01:45,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,53,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,0,0,0,0,0,0,0,0,0,-,-,-,2
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,86,0,0,0,6,2,2,-,-,-,-,-,-,3
,2,L,14,AD,72,6,2,2,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,24-April-2018,01:46,SS,23,+,PL,8.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,25,0,0,0,12,2,1,21,3,2,-,-,-,16
,152,S,131,A,25,19,2,2,0,0,0,-,-,-,-,-,-,17
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,10
,193,L,57,ABCE,35,8,2,1,35,4,4,0,0,0,-,-,-,180
,193,L,58,AE,13,33,2,1,38,2,2,0,0,0,-,-,-,240
A=<58,B=1,C=42,D=1
Tuesday,24-April-2018,01:46,SS,28M+,PL,8.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,8,2,2,0,0,0,-,-,-,-,-,-,13
,48,S,90,A,58,-,-,-,-,-,-,20,7,5,-,-,-,15
,48,S,91,BC,15,14,2,1,0,0,0,-,-,-,-,-,-,9
,48,S,213,A,58,-,-,-,-,-,-,20,7,5,-,-,-,15
,48,L,23,A,58,8,2,2,0,0,0,-,-,-,-,-,-,140
,48,L,49,A,58,-,-,-,-,-,-,20,7,5,-,-,-,200
A=<35,B=28,C=#22
Tuesday,24-April-2018,01:46,SS,23M+,PL,8.1,PV,8.3,CL,40,-6,RL,40,SA,131,DS,40
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,14,0,0,0,37,3,2,0,0,0,-,-,-,33
,152,S,131,A,14,0,0,0,40,3,2,-,-,-,-,-,-,35
,152,S,132,C,16,33,2,2,0,0,0,20,2,1,-,-,-,26
,193,L,57,ABCE,35,8,2,1,35,4,4,0,0,0,-,-,-,300
,193,L,58,AE,13,33,2,1,38,2,2,0,0,0,-,-,-,180
A=<58,B=1,C=42,D=1
Tuesday,24-April-2018,01:47,SS,3M+,PL,1.3,PV,20.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,85,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,13,0,0,0,9,2,1,0,0,0,-,-,-,17
,145,S,133,AB,73,12,5,4,6,2,2,-,-,-,-,-,-,13
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,12,5,4,6,2,2,-,-,-,-,-,-,13
,145,S,212,AC,85,0,0,0,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,73,12,5,4,6,2,2,-,-,-,-,-,-,260
A=<31,B=#23,C=42
Tuesday,24-April-2018,01:47,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,24,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,6,2,1,6,2,1,0,0,0,-,-,-,3
,354,S,31,B,21,29,3,2,20,3,2,0,0,0,-,-,-,13
,182,S,34,A,44,6,2,1,6,2,1,-,-,-,-,-,-,5
,2,L,14,AD,65,0,0,0,5,2,1,-,-,-,-,-,-,160
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,24-April-2018,01:47,SS,23M+,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,24,0,0,0,20,2,2,15,2,2,-,-,-,29
,152,S,131,A,24,17,2,1,15,2,1,-,-,-,-,-,-,30
,152,S,132,C,17,0,0,0,0,0,0,0,0,0,-,-,-,18
,193,L,57,ABCE,39,0,0,0,11,2,1,0,0,0,-,-,-,200
,193,L,58,AE,17,0,0,0,57,2,4,31,2,2,-,-,-,260
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:47,SS,28M+,PL,4.3,PV,4.3,CL,60,+0,RL,44,SA,47,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,48,0,0,0,8,2,1,-,-,-,-,-,-,9
,48,S,90,A,48,-,-,-,-,-,-,20,4,4,-,-,-,20
,48,S,91,BC,17,29,4,2,0,0,0,-,-,-,-,-,-,18
,48,S,213,A,48,-,-,-,-,-,-,20,4,4,-,-,-,20
,48,L,23,A,48,0,0,0,8,2,1,-,-,-,-,-,-,100
,48,L,49,A,48,-,-,-,-,-,-,20,4,4,-,-,-,240
A=<27,B=36,C=#22
Tuesday,24-April-2018,01:48,SS,23M+,PL,1.1,PV,1.3,CL,40,+0,RL,40,SA,130,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,32,0,0,0,25,4,4,25,3,4,-,-,-,26
,152,S,131,A,32,14,2,1,0,0,0,-,-,-,-,-,-,21
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,193,L,57,ABCE,38,0,0,0,0,0,0,26,2,3,-,-,-,160
,193,L,58,AE,38,0,0,0,25,4,3,25,3,4,-,-,-,340
A=<74,B=1,C=26,D=1
Tuesday,24-April-2018,01:48,SS,3M+,PL,8.3,PV,8.3,CL,85,+0,RL,68,SA,201,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,57,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,145,S,133,AB,59,13,4,4,0,0,0,-,-,-,-,-,-,13
,145,S,204,AB,59,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,59,13,4,4,0,0,0,-,-,-,-,-,-,13
,145,S,212,AC,57,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,59,13,4,4,0,0,0,-,-,-,-,-,-,200
A=<54,B=#23,C=19
Tuesday,24-April-2018,01:48,SS,10M+,PL,3.3,PV,1.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,8,3,2,7,3,2,0,0,0,-,-,-,6
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,10
,182,S,34,A,72,5,2,1,8,3,2,-,-,-,-,-,-,7
,2,L,14,AD,68,6,2,1,8,3,2,-,-,-,-,-,-,200
,2,L,15,AD,68,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,24-April-2018,01:48,SS,28M+,PL,4.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,43,8,2,1,0,0,0,-,-,-,-,-,-,8
,48,S,90,A,43,-,-,-,-,-,-,50,5,9,-,-,-,34
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,43,-,-,-,-,-,-,50,5,9,-,-,-,34
