Strategic,Monitor,On,Sunday,06-May-2018,filename:CCITY_20180506

Sunday,06-May-2018,00:01,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,126,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,68,30,6,8,41,10,10,-,-,-,-,-,-,39
,48,S,90,A,68,-,-,-,-,-,-,154,2,43,-,-,-,133
,48,S,91,BC,35,0,0,0,43,7,5,-,-,-,-,-,-,62
,48,S,213,A,68,-,-,-,-,-,-,154,2,43,-,-,-,133
,48,L,23,A,68,30,6,8,41,10,10,-,-,-,-,-,-,480
,48,L,49,A,68,-,-,-,-,-,-,154,2,43,-,-,-,1160
A=<54,B=28,C=#22
Sunday,06-May-2018,00:01,SS,23M+,PL,2.2,PV,8.2,CL,120,+2,RL,108,SA,313,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,77,61,26,22,60,16,21,48,14,17,-,-,-,79
,152,S,131,A,77,35,10,9,23,6,6,-,-,-,-,-,-,38
,152,S,132,C,36,142,5,15,43,4,6,47,5,6,-,-,-,112
,193,L,57,ABCE,74,0,0,0,69,19,17,94,25,23,-,-,-,1140
,193,L,58,AE,52,49,9,8,55,10,10,41,6,8,-,-,-,800
A=<71,B=1,C=29,D=1
Sunday,06-May-2018,00:01,SS,3M+,PL,1.2,PV,1.2,CL,107,-3,RL,91,SA,201,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,17,5,6,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,16,0,0,0,65,4,5,34,2,2,-,-,-,48
,145,S,133,AB,100,22,11,10,16,6,5,-,-,-,-,-,-,35
,145,S,204,AB,100,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,100,22,11,10,16,6,5,-,-,-,-,-,-,35
,145,S,212,AC,91,17,5,6,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,100,22,11,10,16,6,5,-,-,-,-,-,-,660
A=<39,B=#23,C=40
Sunday,06-May-2018,00:01,SS,10M+,PL,4.2,PV,4.2,CL,107,-3,RL,91,SA,20,DS,52
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
