Strategic,Monitor,On,Sunday,22-April-2018,filename:CCITY_20180422

Sunday,22-April-2018,00:00,SS,3M+,PL,5.2,PV,0.3,CL,88,+0,RL,69,SA,201,DS,35
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,16,5,4,-,-,-,-,-,-,-,-,-,19
,145,S,10,C,13,34,4,2,16,2,1,0,0,0,-,-,-,32
,145,S,133,AB,62,8,3,2,23,6,5,-,-,-,-,-,-,23
,145,S,204,AB,62,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,62,8,3,2,23,6,5,-,-,-,-,-,-,23
,145,S,212,AC,74,16,5,4,-,-,-,-,-,-,-,-,-,19
,145,L,4,AB,62,8,3,2,23,6,5,-,-,-,-,-,-,360
A=<45,B=#23,C=29
Sunday,22-April-2018,00:00,SS,10M+,PL,3.2,PV,3.2,CL,88,+0,RL,69,SA,20,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,18,6,4,16,5,3,12,4,2,-,-,-,17
,354,S,31,B,17,7,2,0,20,3,1,12,2,1,-,-,-,33
,182,S,34,A,22,0,0,0,18,3,1,-,-,-,-,-,-,21
,2,L,14,AD,25,35,2,3,55,6,6,-,-,-,-,-,-,1860
,2,L,15,AD,25,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,22-April-2018,00:00,SS,23M+,PL,6.2,PV,3.2,CL,120-10,RL,101,SA,130,DS,62
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,88,54,29,23,62,29,24,38,18,15,-,-,-,53
,152,S,131,A,88,23,8,7,25,11,8,-,-,-,-,-,-,23
,152,S,132,C,34,39,5,4,24,4,3,42,5,5,-,-,-,46
,193,L,57,ABCE,69,0,0,0,31,9,7,0,0,0,-,-,-,400
,193,L,58,AE,47,13,3,2,19,4,3,20,5,4,-,-,-,280
A=<63,B=1,C=37,D=1
Sunday,22-April-2018,00:00,SS,28M+,PL,4.2,PV,4.3,CL,118,+0,RL,98,SA,47,DS,79
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,71,0,0,0,12,3,3,-,-,-,-,-,-,34
,48,S,90,A,71,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,17,25,4,2,10,2,1,-,-,-,-,-,-,54
,48,S,213,A,71,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,71,0,0,0,12,3,3,-,-,-,-,-,-,300
,48,L,49,A,71,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<45,B=36,C=#22
Sunday,22-April-2018,00:01,SS,3M+,PL,4.2,PV,4.2,CL,95,+4,RL,70,SA,200,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,8,3,3,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,25,62,5,6,34,3,4,0,0,0,-,-,-,45
,145,S,133,AB,73,22,9,8,22,6,6,-,-,-,-,-,-,21
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,22,9,8,22,6,6,-,-,-,-,-,-,21
,145,S,212,AC,97,8,3,3,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,73,22,9,8,22,6,6,-,-,-,-,-,-,420
A=<44,B=#23,C=32
Sunday,22-April-2018,00:01,SS,10M+,PL,3.2,PV,4.2,CL,95,+2,RL,70,SA,20,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,5,2,1,5,2,1,0,0,0,-,-,-,12
,354,S,31,B,24,21,3,2,20,3,2,10,2,1,-,-,-,26
,182,S,34,A,33,19,4,2,43,9,5,-,-,-,-,-,-,32
,2,L,14,AD,77,23,8,6,27,11,9,-,-,-,-,-,-,1560
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,22-April-2018,00:02,SS,23M+,PL,8.2,PV,8.3,CL,120,+0,RL,101,SA,130,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,92,37,21,16,38,20,16,31,16,13,-,-,-,49
,152,S,131,A,92,37,14,11,30,12,10,-,-,-,-,-,-,29
,152,S,132,C,26,14,2,1,35,6,4,10,2,1,-,-,-,41
,193,L,57,ABCE,46,6,2,1,8,2,1,0,0,0,-,-,-,140
,193,L,58,AE,24,29,3,2,59,6,5,53,6,5,-,-,-,300
A=<58,B=1,C=42,D=1
Sunday,22-April-2018,00:02,SS,28M+,PL,1.2,PV,1.3,CL,119,+0,RL,99,SA,47,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,112,15,7,6,17,6,7,-,-,-,-,-,-,24
,48,S,90,A,112,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,53,62,5,12,89,14,16,-,-,-,-,-,-,60
,48,S,213,A,112,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,112,15,7,6,17,6,7,-,-,-,-,-,-,300
,48,L,49,A,112,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<34,B=48,C=#22
Sunday,22-April-2018,00:03,SS,3M+,PL,6.2,PV,6.2,CL,95,+0,RL,73,SA,201,DS,68
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,79,13,4,4,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,18,24,3,2,0,0,0,21,2,1,-,-,-,39
,145,S,133,AB,62,33,12,10,16,4,3,-,-,-,-,-,-,27
,145,S,204,AB,62,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,62,33,12,10,16,4,3,-,-,-,-,-,-,27
,145,S,212,AC,79,13,4,4,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,62,33,12,10,16,4,3,-,-,-,-,-,-,460
A=<51,B=#23,C=25
Sunday,22-April-2018,00:03,SS,10M+,PL,4.2,PV,4.2,CL,95,+0,RL,73,SA,20,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,58,31,6,6,30,7,6,20,5,4,-,-,-,20
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,11
,182,S,34,A,24,15,2,1,26,3,2,-,-,-,-,-,-,30
,2,L,14,AD,48,14,3,2,34,8,7,-,-,-,-,-,-,1100
,2,L,15,AD,48,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,22-April-2018,00:04,SS,23M+,PL,8.2,PV,7.2,CL,120,+0,RL,101,SA,130,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,72,26,12,9,30,13,10,23,10,7,-,-,-,40
,152,S,131,A,72,27,8,6,21,8,6,-,-,-,-,-,-,30
,152,S,132,C,27,39,5,3,35,3,4,6,2,1,-,-,-,38
,193,L,57,ABCE,78,14,6,4,55,14,14,55,12,15,-,-,-,500
,193,L,58,AE,56,7,2,1,16,4,3,19,5,4,-,-,-,280
A=<58,B=1,C=42,D=1
Sunday,22-April-2018,00:04,SS,28M+,PL,1.2,PV,6.3,CL,120,+0,RL,99,SA,47,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,66,26,6,6,49,10,11,-,-,-,-,-,-,30
