Strategic,Monitor,On,Tuesday,15-May-2018,filename:CCITY_20180515

Tuesday,15-May-2018,00:00,SS,85M+,PL,5.3,PV,6.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,197,L,72,ABF,75,17,5,4,5,2,1,-,-,-,-,-,-,140
A=<14,B=20,C=#25,D=24,E=17
Tuesday,15-May-2018,04:25,SS,6M+,PL,7.1,PV,6.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,10,2,2,14,3,2,9,2,2,0,0,0,13
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,184,S,161,A,84,7,3,2,17,6,5,6,3,2,0,0,0,13
,184,S,162,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,5
,183,L,7,AC,53,10,2,2,-,-,-,-,-,-,-,-,-,60
A=<30,B=50,C=20
Tuesday,15-May-2018,04:25,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,6,3,2,3,2,1,6,3,1,-,-,-,7
,354,S,31,B,14,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,84,0,0,0,8,3,2,-,-,-,-,-,-,4
,2,L,14,AD,58,0,0,0,0,0,0,-,-,-,-,-,-,200
,2,L,15,AD,58,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,04:25,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,18,7,6,0,0,0,5,2,2,0,0,0,15
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:25,SS,85M+,PL,2.3,PV,2.3,CL,100,+0,RL,87,SA,405,DS,100
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,96,-,-,-,10,4,3,6,2,2,-,-,-,6
,196,S,310,A,78,0,0,0,17,5,4,9,3,2,-,-,-,20
,196,S,311,ABE,78,0,0,0,13,4,3,5,2,1,0,0,0,13
,196,S,312,D,22,0,0,0,0,0,0,33,3,3,43,3,3,27
,197,L,71,ABF,59,15,4,3,13,3,3,-,-,-,-,-,-,180
,197,L,72,ABF,59,10,3,2,9,2,2,-,-,-,-,-,-,140
A=<10,B=20,C=#25,D=27,E=18
Tuesday,15-May-2018,04:26,SS,6M+,PL,7.1,PV,3.3,CL,85,+0,RL,68,SA,24,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,91,7,2,2,14,5,4,8,3,3,0,0,0,13
,183,S,21,B,27,12,2,1,23,3,2,26,2,2,-,-,-,16
,184,S,161,A,75,6,2,2,10,3,3,14,5,4,0,0,0,15
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,12,2,1,23,3,2,-,-,-,-,-,-,13
,183,L,7,AC,91,7,2,2,-,-,-,-,-,-,-,-,-,80
A=<30,B=50,C=20
Tuesday,15-May-2018,04:26,SS,10M+,PL,4.3,PV,1.2,CL,85,+0,RL,68,SA,24,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,4,2,1,5,2,1,0,0,0,-,-,-,5
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,84,0,0,0,6,2,2,-,-,-,-,-,-,5
,2,L,14,AD,92,11,4,4,10,4,4,-,-,-,-,-,-,400
,2,L,15,AD,92,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,15-May-2018,04:26,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,18,7,6,5,2,1,7,3,2,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:27,SS,85M+,PL,2.3,PV,5.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,5,2,1,0,0,0,-,-,-,7
,196,S,310,A,78,21,4,5,9,3,2,6,2,1,-,-,-,18
,196,S,311,ABE,78,0,0,0,0,0,0,5,2,1,5,2,2,10
,196,S,312,D,21,17,2,1,0,0,0,20,2,2,0,0,0,23
,197,L,71,ABF,47,36,5,6,40,8,7,-,-,-,-,-,-,300
,197,L,72,ABF,47,0,0,0,0,0,0,-,-,-,-,-,-,80
A=<10,B=20,C=#25,D=27,E=18
Tuesday,15-May-2018,04:27,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,24,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,58,8,2,1,15,4,3,5,2,1,10,3,2,14
,183,S,21,B,22,0,0,0,10,2,1,12,2,1,-,-,-,14
,184,S,161,A,84,7,3,2,18,6,5,13,6,4,11,4,3,16
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,10,2,1,-,-,-,-,-,-,12
,183,L,7,AC,58,8,2,1,-,-,-,-,-,-,-,-,-,60
A=<42,B=38,C=20
Tuesday,15-May-2018,04:27,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,6,3,1,5,2,1,0,0,0,-,-,-,6
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,60,0,0,0,6,2,1,-,-,-,-,-,-,6
,2,L,14,AD,61,5,2,1,4,2,1,-,-,-,-,-,-,360
,2,L,15,AD,61,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,15-May-2018,04:27,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,13,5,4,0,0,0,5,2,2,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:28,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,12,5,3,6,2,2,-,-,-,9
,196,S,310,A,75,10,3,2,5,2,1,12,4,3,-,-,-,16
,196,S,311,ABE,75,0,0,0,5,2,1,8,3,2,0,0,0,8
,196,S,312,D,21,0,0,0,19,2,1,23,2,2,40,3,2,34
,197,L,71,ABF,54,12,3,2,12,3,3,-,-,-,-,-,-,280
,197,L,72,ABF,54,9,2,1,8,2,1,-,-,-,-,-,-,60
A=<9,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,04:29,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,6,2,1,0,0,0,7,2,2,11
,183,S,21,B,24,0,0,0,15,2,1,14,2,1,-,-,-,16
,184,S,161,A,84,0,0,0,6,2,2,5,2,2,0,0,0,12
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,0,0,0,15,2,1,-,-,-,-,-,-,15
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,40
A=<42,B=38,C=20
Tuesday,15-May-2018,04:29,SS,10M+,PL,1.3,PV,3.2,CL,85,+0,RL,68,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,18,7,4,9,3,2,8,3,2,-,-,-,11
,354,S,31,B,15,18,2,1,19,2,1,0,0,0,-,-,-,9
,182,S,34,A,13,0,0,0,11,2,0,-,-,-,-,-,-,8
,2,L,14,AD,70,11,3,3,8,3,2,-,-,-,-,-,-,460
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,15-May-2018,04:29,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,10,4,3,0,0,0,0,0,0,0,0,0,13
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:30,SS,85M+,PL,1.3,PV,7.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,7,3,2,4,2,1,-,-,-,8
,196,S,310,A,79,11,3,3,17,3,4,8,3,2,-,-,-,16
,196,S,311,ABE,79,0,0,0,0,0,0,5,2,1,0,0,0,6
,196,S,312,D,29,0,0,0,0,0,0,6,2,1,12,2,1,23
,197,L,71,ABF,53,13,5,2,11,5,2,-,-,-,-,-,-,220
,197,L,72,ABF,53,4,2,1,0,0,0,-,-,-,-,-,-,20
A=<9,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,04:30,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,71,0,0,0,15,5,3,10,4,3,0,0,0,12
,183,S,21,B,23,0,0,0,25,2,2,0,0,0,-,-,-,19
,184,S,161,A,84,0,0,0,14,5,4,17,7,6,0,0,0,14
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,23,0,0,0,25,2,2,-,-,-,-,-,-,18
,183,L,7,AC,71,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Tuesday,15-May-2018,04:30,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,26,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,18,7,4,9,3,2,8,3,2,-,-,-,15
,354,S,31,B,15,18,2,1,19,2,1,0,0,0,-,-,-,15
,182,S,34,A,86,0,0,0,12,4,3,-,-,-,-,-,-,10
,2,L,14,AD,87,0,0,0,0,0,0,-,-,-,-,-,-,200
,2,L,15,AD,87,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,15-May-2018,04:30,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,18,7,6,0,0,0,5,2,2,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:32,SS,85M+,PL,2.3,PV,2.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,100,-,-,-,7,2,2,0,0,0,-,-,-,8
,196,S,310,A,45,10,2,1,35,4,5,21,2,3,-,-,-,24
,196,S,311,ABE,45,0,0,0,15,3,2,13,3,2,15,3,3,10
,196,S,312,D,24,0,0,0,0,0,0,42,2,4,0,0,0,32
,197,L,71,ABF,92,22,8,7,20,8,7,-,-,-,-,-,-,320
,197,L,72,ABF,92,8,3,2,8,3,2,-,-,-,-,-,-,80
A=<10,B=20,C=#25,D=27,E=18
Tuesday,15-May-2018,04:32,SS,6M+,PL,1.1,PV,4.3,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,0,0,0,11,3,2,9,3,2,5,2,1,11
,183,S,21,B,25,23,3,2,29,2,3,0,0,0,-,-,-,25
,184,S,161,A,84,0,0,0,13,4,4,12,5,4,6,2,2,13
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,25,23,3,2,29,2,3,-,-,-,-,-,-,25
,183,L,7,AC,63,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<42,B=38,C=20
Tuesday,15-May-2018,04:32,SS,10M+,PL,3.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,21,8,5,18,7,4,0,0,0,-,-,-,19
,354,S,31,B,13,0,0,0,0,0,0,0,0,0,-,-,-,10
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,6
,2,L,14,AD,56,6,2,1,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,15-May-2018,04:32,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,17,7,5,0,0,0,7,3,2,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:33,SS,6M+,PL,1.1,PV,7.3,CL,85,+0,RL,68,SA,24,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,59,11,3,2,25,6,5,6,2,1,0,0,0,18
,183,S,21,B,22,0,0,0,0,0,0,0,0,0,-,-,-,15
,184,S,161,A,84,10,4,3,30,10,9,15,6,5,0,0,0,22
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,0,0,0,0,0,0,-,-,-,-,-,-,15
,183,L,7,AC,59,11,3,2,-,-,-,-,-,-,-,-,-,40
A=<42,B=38,C=20
Tuesday,15-May-2018,04:33,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,14,5,3,11,4,3,6,2,1,-,-,-,17
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,4
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,65,9,3,2,8,2,2,-,-,-,-,-,-,200
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,15-May-2018,04:33,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,54,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,13,5,4,0,0,0,5,2,2,0,0,0,15
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:33,SS,85M+,PL,2.3,PV,1.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,98,-,-,-,8,3,2,0,0,0,-,-,-,7
,196,S,310,A,76,10,3,2,7,2,2,0,0,0,-,-,-,20
,196,S,311,ABE,76,0,0,0,6,2,1,7,2,2,5,2,2,9
,196,S,312,D,24,44,3,3,0,0,0,28,2,3,0,0,0,36
,197,L,71,ABF,64,6,2,1,6,2,2,-,-,-,-,-,-,240
,197,L,72,ABF,64,10,3,2,11,3,2,-,-,-,-,-,-,120
A=<10,B=20,C=#25,D=27,E=18
Tuesday,15-May-2018,04:35,SS,6M+,PL,7.1,PV,7.3,CL,85,+0,RL,68,SA,26,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,63,10,3,2,10,3,2,4,2,1,0,0,0,15
,183,S,21,B,25,0,0,0,28,2,2,0,0,0,-,-,-,19
,184,S,161,A,84,7,3,2,12,4,4,7,3,2,0,0,0,18
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,25,0,0,0,28,2,2,-,-,-,-,-,-,19
,183,L,7,AC,63,10,3,2,-,-,-,-,-,-,-,-,-,60
A=<30,B=50,C=20
Tuesday,15-May-2018,04:35,SS,10M+,PL,1.3,PV,2.3,CL,85,+0,RL,68,SA,26,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,62,3,17,62,3,18,0,0,0,-,-,-,37
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,84,5,2,1,14,4,4,-,-,-,-,-,-,6
,2,L,14,AD,71,0,0,0,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,15-May-2018,04:35,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,21,8,7,5,2,1,0,0,0,0,0,0,17
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:35,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,9,4,3,5,2,1,-,-,-,8
,196,S,310,A,76,12,3,3,14,4,3,9,3,2,-,-,-,17
,196,S,311,ABE,76,0,0,0,13,4,3,5,2,1,5,2,2,11
,196,S,312,D,25,0,0,0,0,0,0,46,5,4,32,3,2,44
,197,L,71,ABF,75,13,4,3,10,4,3,-,-,-,-,-,-,240
,197,L,72,ABF,75,11,3,3,0,0,0,-,-,-,-,-,-,120
A=<9,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,04:36,SS,6M+,PL,7.1,PV,6.3,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,54,0,0,0,19,4,3,12,3,3,0,0,0,17
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,9
,184,S,161,A,84,0,0,0,15,5,4,10,4,3,0,0,0,17
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,9
,183,L,7,AC,54,0,0,0,-,-,-,-,-,-,-,-,-,40
A=<30,B=50,C=20
Tuesday,15-May-2018,04:36,SS,10M+,PL,2.3,PV,2.3,CL,85,+0,RL,69,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,62,3,17,62,3,18,0,0,0,-,-,-,51
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,87,4,2,1,8,3,2,-,-,-,-,-,-,8
,2,L,14,AD,71,0,0,0,0,0,0,-,-,-,-,-,-,100
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Tuesday,15-May-2018,04:36,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,10,4,3,6,2,2,0,0,0,0,0,0,14
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:37,SS,85M+,PL,1.3,PV,5.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,87,-,-,-,10,4,3,4,2,1,-,-,-,9
,196,S,310,A,76,0,0,0,8,3,2,11,2,2,-,-,-,12
,196,S,311,ABE,76,0,0,0,16,5,4,11,4,3,0,0,0,13
,196,S,312,D,21,0,0,0,0,0,0,20,2,2,0,0,0,34
,197,L,71,ABF,65,6,2,1,6,2,2,-,-,-,-,-,-,140
,197,L,72,ABF,65,15,4,3,14,4,3,-,-,-,-,-,-,160
A=<9,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,04:37,SS,6M+,PL,7.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,79,0,0,0,11,4,3,6,3,2,7,3,2,13
,183,S,21,B,22,9,2,1,17,3,1,0,0,0,-,-,-,14
,184,S,161,A,84,9,3,3,18,6,5,12,5,4,8,3,2,16
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,9,2,1,17,3,1,-,-,-,-,-,-,14
,183,L,7,AC,79,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<30,B=50,C=20
Tuesday,15-May-2018,04:37,SS,10M+,PL,2.3,PV,4.3,CL,85,+0,RL,69,SA,26,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,0,0,0,0,0,0,6,2,1,-,-,-,37
,354,S,31,B,14,13,2,1,24,3,1,0,0,0,-,-,-,11
,182,S,34,A,11,0,0,0,8,2,0,-,-,-,-,-,-,9
,2,L,14,AD,58,6,2,1,0,0,0,-,-,-,-,-,-,60
,2,L,15,AD,58,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Tuesday,15-May-2018,04:37,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,8,3,3,0,0,0,7,3,2,0,0,0,12
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:38,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,5,2,1,0,0,0,-,-,-,8
,196,S,310,A,78,0,0,0,13,4,3,15,2,3,-,-,-,13
,196,S,311,ABE,78,0,0,0,14,4,3,5,2,1,0,0,0,14
,196,S,312,D,21,16,2,1,0,0,0,24,3,2,18,2,1,28
,197,L,71,ABF,55,17,4,3,16,4,3,-,-,-,-,-,-,160
,197,L,72,ABF,55,7,2,1,0,0,0,-,-,-,-,-,-,100
A=<9,B=20,C=#25,D=28,E=18
Tuesday,15-May-2018,04:39,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,67,13,3,3,7,2,2,12,4,3,0,0,0,14
,183,S,21,B,22,12,2,1,0,0,0,0,0,0,-,-,-,11
,184,S,161,A,84,10,3,3,12,3,4,7,3,2,0,0,0,15
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,22,12,2,1,0,0,0,-,-,-,-,-,-,11
,183,L,7,AC,67,13,3,3,-,-,-,-,-,-,-,-,-,60
A=<42,B=38,C=20
Tuesday,15-May-2018,04:39,SS,10M+,PL,3.3,PV,3.3,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,0,0,0,0,0,0,6,2,1,-,-,-,18
,354,S,31,B,14,13,2,1,24,3,1,0,0,0,-,-,-,19
,182,S,34,A,11,0,0,0,0,0,0,-,-,-,-,-,-,4
,2,L,14,AD,66,8,3,2,7,3,2,-,-,-,-,-,-,200
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,15-May-2018,04:39,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,201,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,13,5,4,0,0,0,5,2,2,0,0,0,11
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,15-May-2018,04:40,SS,85M+,PL,5.3,PV,5.3,CL,100,+0,RL,86,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,9,4,3,5,2,1,-,-,-,8
,196,S,310,A,79,0,0,0,9,2,2,8,2,2,-,-,-,11
,196,S,311,ABE,79,0,0,0,12,4,3,8,3,2,0,0,0,14
,196,S,312,D,21,0,0,0,14,2,1,21,3,2,0,0,0,22
,197,L,71,ABF,65,6,2,1,10,2,3,-,-,-,-,-,-,160
,197,L,72,ABF,65,12,4,2,10,3,2,-,-,-,-,-,-,120
A=<14,B=20,C=#25,D=24,E=17
Tuesday,15-May-2018,04:40,SS,6M+,PL,1.1,PV,6.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,0,0,0,14,3,2,12,3,2,8,2,2,13
,183,S,21,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,184,S,161,A,84,5,2,1,17,6,5,16,7,5,5,2,1,16
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,183,L,7,AC,53,0,0,0,-,-,-,-,-,-,-,-,-,40
A=<42,B=38,C=20
Tuesday,15-May-2018,04:40,SS,10M+,PL,3.3,PV,4.3,CL,85,+0,RL,68,SA,24,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,13,4,3,12,4,3,6,2,1,-,-,-,9
,354,S,31,B,14,0,0,0,12,2,1,0,0,0,-,-,-,19
