Strategic,Monitor,On,Thursday,26-April-2018,filename:CCITY_20180426

Thursday,26-April-2018,00:00,SS,23M+,PL,2.3,PV,6.2,CL,100,+0,RL,82,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,56,10,3,2,0,0,0,0,0,0,-,-,-,8
,354,S,31,B,13,0,0,0,11,2,1,0,0,0,-,-,-,11
,182,S,34,A,46,0,0,0,11,3,2,-,-,-,-,-,-,8
,2,L,14,AD,47,9,2,1,0,0,0,-,-,-,-,-,-,300
,2,L,15,AD,47,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,01:30,SS,28M+,PL,7.3,PV,4.3,CL,60,+0,RL,44,SA,51,DS,119
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,53,16,3,3,7,2,1,-,-,-,-,-,-,16
,48,S,90,A,53,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,22,38,5,3,0,0,0,-,-,-,-,-,-,20
,48,S,213,A,53,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,53,16,3,3,7,2,1,-,-,-,-,-,-,220
,48,L,49,A,53,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<33,B=30,C=#22
Thursday,26-April-2018,01:30,SS,3M+,PL,6.3,PV,0.3,CL,120,+0,RL,101,SA,206,DS,140
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,5,2,2,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,12,0,0,0,10,2,1,0,0,0,-,-,-,10
,145,S,133,AB,110,7,4,4,0,0,0,-,-,-,-,-,-,10
,145,S,204,AB,110,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,110,7,4,4,0,0,0,-,-,-,-,-,-,10
,145,S,212,AC,96,5,2,2,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,110,7,4,4,0,0,0,-,-,-,-,-,-,140
A=<56,B=#23,C=25
Thursday,26-April-2018,01:31,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,37,0,0,0,22,3,3,-,-,-,-,-,-,17
,48,S,90,A,37,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,15
,48,S,213,A,37,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,37,0,0,0,22,3,3,-,-,-,-,-,-,180
,48,L,49,A,37,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Thursday,26-April-2018,01:31,SS,23M+,PL,7.3,PV,7.3,CL,60,-6,RL,60,SA,130,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,47,13,4,3,10,3,2,7,2,1,-,-,-,22
,152,S,131,A,47,8,2,1,12,3,2,-,-,-,-,-,-,11
,152,S,132,C,17,0,0,0,54,2,4,38,2,2,-,-,-,43
,193,L,57,ABCE,49,0,0,0,15,3,3,13,3,2,-,-,-,300
,193,L,58,AE,27,20,2,2,31,3,3,20,2,2,-,-,-,320
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,01:31,SS,10M+,PL,4.2,PV,1.2,CL,88,+0,RL,75,SA,20,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,14,5,3,13,5,3,0,0,0,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,27,0,0,0,0,0,0,-,-,-,-,-,-,5
,2,L,14,AD,70,27,7,6,20,6,6,-,-,-,-,-,-,660
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,01:32,SS,28M+,PL,8.3,PV,6.3,CL,60,+0,RL,44,SA,47,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,0,0,0,13,3,2,-,-,-,-,-,-,17
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,21,32,5,2,12,2,1,-,-,-,-,-,-,23
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,46,0,0,0,13,3,2,-,-,-,-,-,-,160
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Thursday,26-April-2018,01:32,SS,3M+,PL,8.3,PV,8.3,CL,120,+0,RL,101,SA,206,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,9,3,2,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,7
,145,S,133,AB,97,7,3,3,0,0,0,-,-,-,-,-,-,8
,145,S,204,AB,97,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,97,7,3,3,0,0,0,-,-,-,-,-,-,8
,145,S,212,AC,71,9,3,2,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,97,7,3,3,0,0,0,-,-,-,-,-,-,120
A=<62,B=#23,C=19
Thursday,26-April-2018,01:32,SS,23M+,PL,7.3,PV,1.3,CL,60,+0,RL,60,SA,130,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,30,38,7,5,44,8,6,16,3,2,-,-,-,32
,152,S,131,A,30,12,2,1,0,0,0,-,-,-,-,-,-,9
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,30
,193,L,57,ABCE,59,0,0,0,38,7,8,14,3,3,-,-,-,460
,193,L,58,AE,39,13,2,2,0,0,0,52,4,7,-,-,-,480
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,01:33,SS,10M+,PL,4.2,PV,4.2,CL,88,+0,RL,72,SA,20,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,14,5,3,13,5,3,0,0,0,-,-,-,13
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,90,0,0,0,5,2,2,-,-,-,-,-,-,5
,2,L,14,AD,71,0,0,0,4,2,1,-,-,-,-,-,-,460
,2,L,15,AD,71,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,01:33,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,50,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,41,0,0,0,27,5,4,-,-,-,-,-,-,21
,48,S,90,A,41,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,11
,48,S,213,A,41,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,41,0,0,0,27,5,4,-,-,-,-,-,-,180
,48,L,49,A,41,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Thursday,26-April-2018,01:33,SS,23M+,PL,6.3,PV,6.2,CL,60,+0,RL,60,SA,131,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,0,0,0,0,0,0,15,3,3,-,-,-,24
,152,S,131,A,38,11,2,1,21,3,3,-,-,-,-,-,-,16
,152,S,132,C,17,27,2,1,0,0,0,0,0,0,-,-,-,24
,193,L,57,ABCE,47,0,0,0,23,5,4,9,2,1,-,-,-,420
,193,L,58,AE,25,0,0,0,16,2,1,0,0,0,-,-,-,300
A=<63,B=1,C=37,D=1
Thursday,26-April-2018,01:34,SS,28M+,PL,7.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,57,6,2,1,0,0,0,-,-,-,-,-,-,14
,48,S,90,A,57,-,-,-,-,-,-,42,7,10,-,-,-,19
,48,S,91,BC,16,16,2,1,0,0,0,-,-,-,-,-,-,14
,48,S,213,A,57,-,-,-,-,-,-,42,7,10,-,-,-,19
,48,L,23,A,57,6,2,1,0,0,0,-,-,-,-,-,-,140
,48,L,49,A,57,-,-,-,-,-,-,42,7,10,-,-,-,280
A=<33,B=30,C=#22
Thursday,26-April-2018,01:34,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,71,SA,20,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,13,6,4,12,6,4,4,2,1,-,-,-,14
,354,S,31,B,19,0,0,0,21,3,2,0,0,0,-,-,-,9
,182,S,34,A,35,0,0,0,0,0,0,-,-,-,-,-,-,2
,2,L,14,AD,72,16,4,4,12,4,4,-,-,-,-,-,-,660
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,26-April-2018,01:34,SS,3M+,PL,8.3,PV,0.3,CL,120,+0,RL,101,SA,206,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,7
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,2
,145,S,133,AB,119,4,2,2,9,4,4,-,-,-,-,-,-,8
,145,S,204,AB,119,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,119,4,2,2,9,4,4,-,-,-,-,-,-,8
,145,S,212,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,7
,145,L,4,AB,119,4,2,2,9,4,4,-,-,-,-,-,-,140
A=<62,B=#23,C=19
Thursday,26-April-2018,01:34,SS,23M+,PL,6.3,PV,6.2,CL,60,+0,RL,60,SA,131,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,0,0,0,0,0,0,15,3,3,-,-,-,21
,152,S,131,A,38,11,2,1,21,3,3,-,-,-,-,-,-,19
,152,S,132,C,17,27,2,1,0,0,0,0,0,0,-,-,-,21
,193,L,57,ABCE,69,0,0,0,9,3,2,19,5,4,-,-,-,400
,193,L,58,AE,47,0,0,0,25,3,4,9,2,2,-,-,-,300
A=<63,B=1,C=37,D=1
Thursday,26-April-2018,01:35,SS,28M+,PL,7.3,PV,8.3,CL,60,+0,RL,44,SA,50,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,0,0,0,24,4,4,-,-,-,-,-,-,19
,48,S,90,A,45,-,-,-,-,-,-,9,2,2,-,-,-,18
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,5
,48,S,213,A,45,-,-,-,-,-,-,9,2,2,-,-,-,18
,48,L,23,A,45,0,0,0,24,4,4,-,-,-,-,-,-,180
,48,L,49,A,45,-,-,-,-,-,-,9,2,2,-,-,-,260
A=<33,B=30,C=#22
Thursday,26-April-2018,01:35,SS,23,-,PL,1.3,PV,1.3,CL,60,+0,RL,60,SA,130,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,72,8,3,3,5,2,2,12,5,4,-,-,-,14
,152,S,131,A,72,6,2,1,6,2,2,-,-,-,-,-,-,14
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,15
,193,L,57,ABCE,34,0,0,0,0,0,0,15,2,2,-,-,-,240
,193,L,58,AE,13,0,0,0,69,3,3,40,2,2,-,-,-,260
A=<74,B=1,C=26,D=1
Thursday,26-April-2018,01:36,SS,23,-,PL,1.3,PV,1.3,CL,60,+0,RL,60,SA,131,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,60,9,3,3,9,3,2,9,3,2,-,-,-,11
,152,S,131,A,60,11,3,2,6,2,1,-,-,-,-,-,-,12
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,193,L,57,ABCE,34,0,0,0,0,0,0,15,2,2,-,-,-,180
,193,L,58,AE,13,0,0,0,69,3,3,40,2,2,-,-,-,320
A=<74,B=1,C=26,D=1
Thursday,26-April-2018,01:36,SS,10M+,PL,3.2,PV,4.2,CL,86,+0,RL,70,SA,20,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,0,0,0,0,0,0,0,0,0,-,-,-,15
,354,S,31,B,18,0,0,0,10,2,1,18,3,1,-,-,-,15
,182,S,34,A,79,0,0,0,11,4,3,-,-,-,-,-,-,6
,2,L,14,AD,63,0,0,0,9,3,2,-,-,-,-,-,-,400
,2,L,15,AD,63,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,26-April-2018,01:36,SS,28M+,PL,7.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,6,2,1,8,2,2,-,-,-,-,-,-,13
,48,S,90,A,58,-,-,-,-,-,-,18,6,4,-,-,-,20
,48,S,91,BC,14,10,2,1,0,0,0,-,-,-,-,-,-,8
,48,S,213,A,58,-,-,-,-,-,-,18,6,4,-,-,-,20
,48,L,23,A,58,6,2,1,8,2,2,-,-,-,-,-,-,180
,48,L,49,A,58,-,-,-,-,-,-,18,6,4,-,-,-,280
A=<33,B=30,C=#22
Thursday,26-April-2018,01:36,SS,3M+,PL,5.3,PV,5.3,CL,120,+0,RL,101,SA,200,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,102,4,2,2,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,12,0,0,0,0,0,0,24,2,1,-,-,-,11
,145,S,133,AB,116,14,2,8,18,4,7,-,-,-,-,-,-,13
,145,S,204,AB,116,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,116,14,2,8,18,4,7,-,-,-,-,-,-,13
,145,S,212,AC,102,4,2,2,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,116,14,2,8,18,4,7,-,-,-,-,-,-,280
A=<52,B=#23,C=29
Thursday,26-April-2018,01:37,SS,23,-,PL,1.3,PV,1.3,CL,60,+0,RL,60,SA,130,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,59,6,2,2,6,2,2,10,3,3,-,-,-,10
,152,S,131,A,59,0,0,0,0,0,0,-,-,-,-,-,-,5
,152,S,132,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,37,0,0,0,33,4,4,12,2,1,-,-,-,200
,193,L,58,AE,15,0,0,0,0,0,0,0,0,0,-,-,-,160
A=<74,B=1,C=26,D=1
Thursday,26-April-2018,01:37,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,142
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,14,3,2,8,2,1,-,-,-,-,-,-,14
,48,S,90,A,46,-,-,-,-,-,-,142,8,28,-,-,-,72
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,3
,48,S,213,A,46,-,-,-,-,-,-,142,8,28,-,-,-,72
,48,L,23,A,46,14,3,2,8,2,1,-,-,-,-,-,-,200
,48,L,49,A,46,-,-,-,-,-,-,142,8,28,-,-,-,860
A=<35,B=28,C=#22
Thursday,26-April-2018,01:37,SS,10M+,PL,1.2,PV,1.2,CL,86,+0,RL,69,SA,20,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,6,2,1,6,2,1,0,0,0,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,11
,182,S,34,A,11,0,0,0,0,0,0,-,-,-,-,-,-,4
,2,L,14,AD,64,29,4,6,13,5,4,-,-,-,-,-,-,700
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,26-April-2018,01:38,SS,23,+,PL,5.3,PV,5.2,CL,60,+0,RL,60,SA,130,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,41,19,5,4,20,4,4,0,0,0,-,-,-,14
,152,S,131,A,41,9,2,1,0,0,0,-,-,-,-,-,-,6
,152,S,132,C,17,32,2,2,0,0,0,31,2,2,-,-,-,14
,193,L,57,ABCE,35,0,0,0,29,4,4,51,7,6,-,-,-,540
,193,L,58,AE,15,0,0,0,31,2,2,30,2,2,-,-,-,220
A=<65,B=1,C=35,D=1
Thursday,26-April-2018,01:38,SS,28M+,PL,8.3,PV,5.2,CL,60,+0,RL,60,SA,47,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,11,2,2,18,4,3,-,-,-,-,-,-,14
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,S,91,BC,14,18,2,1,0,0,0,-,-,-,-,-,-,10
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,51
,48,L,23,A,46,11,2,2,18,4,3,-,-,-,-,-,-,240
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,600
A=<35,B=28,C=#22
Thursday,26-April-2018,01:38,SS,3M+,PL,6.3,PV,6.3,CL,118,+0,RL,101,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,80,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,145,S,133,AB,107,8,4,4,8,3,3,-,-,-,-,-,-,12
,145,S,204,AB,107,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,107,8,4,4,8,3,3,-,-,-,-,-,-,12
,145,S,212,AC,80,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,107,8,4,4,8,3,3,-,-,-,-,-,-,280
A=<56,B=#23,C=25
Thursday,26-April-2018,01:39,SS,23,+,PL,5.3,PV,3.2,CL,60,+0,RL,60,SA,130,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,43,18,5,4,20,5,4,28,7,5,-,-,-,21
,152,S,131,A,43,15,3,2,16,4,3,-,-,-,-,-,-,10
,152,S,132,C,16,0,0,0,0,0,0,18,2,1,-,-,-,19
,193,L,57,ABCE,33,0,0,0,24,3,3,14,2,2,-,-,-,560
,193,L,58,AE,13,0,0,0,0,0,0,0,0,0,-,-,-,120
A=<65,B=1,C=35,D=1
Thursday,26-April-2018,01:39,SS,10M+,PL,1.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,14,6,4,13,6,4,8,4,2,-,-,-,12
,354,S,31,B,15,19,2,1,0,0,0,0,0,0,-,-,-,13
,182,S,34,A,72,0,0,0,5,2,1,-,-,-,-,-,-,5
,2,L,14,AD,70,5,2,1,0,0,0,-,-,-,-,-,-,400
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Thursday,26-April-2018,01:39,SS,28M+,PL,5.3,PV,5.3,CL,60,+0,RL,51,SA,47,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,47,9,2,1,12,3,2,-,-,-,-,-,-,14
,48,S,90,A,47,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,S,91,BC,39,21,3,3,28,4,4,-,-,-,-,-,-,19
,48,S,213,A,47,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,L,23,A,47,9,2,1,12,3,2,-,-,-,-,-,-,220
,48,L,49,A,47,-,-,-,-,-,-,0,0,0,-,-,-,360
A=<29,B=34,C=#22
Thursday,26-April-2018,01:40,SS,23,+,PL,1.3,PV,1.2,CL,60,+0,RL,60,SA,131,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,39,11,3,2,12,3,2,13,3,2,-,-,-,19
,152,S,131,A,39,14,3,2,8,2,1,-,-,-,-,-,-,14
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,13
,193,L,57,ABCE,36,16,2,2,25,3,3,12,2,1,-,-,-,580
,193,L,58,AE,15,0,0,0,0,0,0,0,0,0,-,-,-,80
A=<74,B=1,C=26,D=1
Thursday,26-April-2018,01:40,SS,28M+,PL,5.3,PV,8.3,CL,60,+0,RL,44,SA,47,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,21,25,2,2,0,0,0,-,-,-,-,-,-,19
,48,S,90,A,21,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,21,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,21,25,2,2,0,0,0,-,-,-,-,-,-,180
,48,L,49,A,21,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<29,B=34,C=#22
Thursday,26-April-2018,01:40,SS,10M+,PL,4.2,PV,4.2,CL,85,+0,RL,69,SA,24,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,6,2,1,6,2,1,0,0,0,-,-,-,9
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,182,S,34,A,58,0,0,0,6,2,1,-,-,-,-,-,-,4
,2,L,14,AD,74,6,2,1,15,5,5,-,-,-,-,-,-,500
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,01:40,SS,3M+,PL,5.3,PV,5.3,CL,106,-2,RL,100,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,99,5,2,2,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,13,0,0,0,0,0,0,18,2,1,-,-,-,13
,145,S,133,AB,107,12,7,6,7,3,3,-,-,-,-,-,-,12
,145,S,204,AB,107,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,107,12,7,6,7,3,3,-,-,-,-,-,-,12
,145,S,212,AC,99,5,2,2,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,107,12,7,6,7,3,3,-,-,-,-,-,-,280
A=<49,B=#23,C=29
Thursday,26-April-2018,01:41,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,44,SA,50,DS,96
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,0,0,0,10,3,2,-,-,-,-,-,-,15
,48,S,90,A,56,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,6
,48,S,213,A,56,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,56,0,0,0,10,3,2,-,-,-,-,-,-,140
,48,L,49,A,56,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Thursday,26-April-2018,01:41,SS,23M+,PL,7.2,PV,7.2,CL,60,+6,RL,44,SA,116,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,44,7,2,1,13,2,3,0,0,0,-,-,-,13
,152,S,131,A,44,8,2,1,0,0,0,-,-,-,-,-,-,9
,152,S,132,C,17,52,2,3,0,0,0,17,2,1,-,-,-,41
,193,L,57,ABCE,34,9,2,1,23,3,3,33,4,4,-,-,-,580
,193,L,58,AE,13,0,0,0,76,2,4,0,0,0,-,-,-,400
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,01:41,SS,10M+,PL,4.2,PV,1.2,CL,85,+0,RL,69,SA,53,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,73,6,2,1,6,2,1,0,0,0,-,-,-,8
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,4
,182,S,34,A,8,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,66,10,3,2,7,3,2,-,-,-,-,-,-,400
,2,L,15,AD,66,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,26-April-2018,01:41,SS,23M+,PL,7.2,PV,7.2,CL,60,+4,RL,60,SA,130,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,48,19,6,4,16,5,3,26,6,6,-,-,-,19
,152,S,131,A,48,26,5,4,0,0,0,-,-,-,-,-,-,16
,152,S,132,C,17,52,2,3,0,0,0,17,2,1,-,-,-,52
,193,L,57,ABCE,34,9,2,1,23,3,3,33,4,4,-,-,-,660
,193,L,58,AE,13,0,0,0,76,2,4,0,0,0,-,-,-,440
A=<61,B=1,C=39,D=1
Thursday,26-April-2018,01:42,SS,28M+,PL,8.3,PV,3.3,CL,60,+0,RL,44,SA,47,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,9,2,1,8,2,1,-,-,-,-,-,-,13
,48,S,90,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,24,40,6,3,14,2,1,-,-,-,-,-,-,18
,48,S,213,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,46,9,2,1,8,2,1,-,-,-,-,-,-,120
,48,L,49,A,46,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<35,B=28,C=#22
Thursday,26-April-2018,01:42,SS,3M+,PL,6.3,PV,6.3,CL,94,+0,RL,94,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,96,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,6
,145,S,133,AB,108,10,5,5,0,0,0,-,-,-,-,-,-,10
,145,S,204,AB,108,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,108,10,5,5,0,0,0,-,-,-,-,-,-,10
