Strategic,Monitor,On,Monday,23-April-2018,filename:CCITY_20180423

Monday,23-April-2018,00:00,SS,28M+,PL,7.2,PV,7.2,CL,76,+0,RL,76,SA,47,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<15,B=48,C=#22
Monday,23-April-2018,02:13,SS,23M+,PL,2.2,PV,2.3,CL,40,+0,RL,40,SA,131,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,21,0,0,0,0,0,0,14,2,1,-,-,-,16
,152,S,131,A,21,21,2,1,0,0,0,-,-,-,-,-,-,14
,152,S,132,C,16,0,0,0,25,2,2,0,0,0,-,-,-,30
,193,L,57,ABCE,59,5,2,1,16,4,3,75,13,15,-,-,-,780
,193,L,58,AE,37,15,2,2,29,4,4,16,2,2,-,-,-,220
A=<71,B=1,C=29,D=1
Monday,23-April-2018,02:13,SS,23,-,PL,1.3,PV,1.3,CL,60,+7,RL,40,SA,116,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,24,13,2,1,13,2,1,0,0,0,-,-,-,16
,152,S,131,A,24,17,2,1,0,0,0,-,-,-,-,-,-,15
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,18
,193,L,57,ABCE,59,5,2,1,16,4,3,75,13,15,-,-,-,680
,193,L,58,AE,37,15,2,2,29,4,4,16,2,2,-,-,-,280
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:13,SS,23,+,PL,1.3,PV,1.2,CL,60,+0,RL,40,SA,116,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,27,26,4,3,27,4,3,22,3,3,-,-,-,13
,152,S,131,A,27,0,0,0,15,2,1,-,-,-,-,-,-,18
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,6
,193,L,57,ABCE,59,5,2,1,16,4,3,75,13,15,-,-,-,680
,193,L,58,AE,37,15,2,2,29,4,4,16,2,2,-,-,-,280
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:14,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,84,9,4,4,0,0,0,-,-,-,-,-,-,10
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,9,4,4,0,0,0,-,-,-,-,-,-,10
,145,S,212,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,84,9,4,4,0,0,0,-,-,-,-,-,-,160
A=<56,B=#23,C=17
Monday,23-April-2018,02:14,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,53,DS,3
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,3,2,1,4,2,1,4,2,1,-,-,-,5
,354,S,31,B,14,13,2,1,0,0,0,0,0,0,-,-,-,9
,182,S,34,A,11,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,60,0,0,0,0,0,0,-,-,-,-,-,-,200
,2,L,15,AD,60,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,23-April-2018,02:14,SS,28M+,PL,1.3,PV,7.3,CL,60,+0,RL,46,SA,47,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,8,2,1,11,2,2,-,-,-,-,-,-,7
,48,S,90,A,40,-,-,-,-,-,-,80,4,14,-,-,-,36
,48,S,91,BC,14,11,2,1,0,0,0,-,-,-,-,-,-,13
,48,S,213,A,40,-,-,-,-,-,-,80,4,14,-,-,-,36
,48,L,23,A,40,8,2,1,11,2,2,-,-,-,-,-,-,100
,48,L,49,A,40,-,-,-,-,-,-,80,4,14,-,-,-,380
A=<15,B=48,C=#22
Monday,23-April-2018,02:14,SS,23,+,PL,1.3,PV,1.2,CL,60,+8,RL,60,SA,130,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,37,13,3,2,16,3,3,0,0,0,-,-,-,14
,152,S,131,A,37,0,0,0,10,2,1,-,-,-,-,-,-,14
,152,S,132,C,17,0,0,0,0,0,0,0,0,0,-,-,-,0
,193,L,57,ABCE,96,0,0,0,10,4,3,104,32,34,-,-,-,960
,193,L,58,AE,74,8,2,2,14,4,4,14,3,4,-,-,-,320
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:15,SS,28M+,PL,8.3,PV,8.3,CL,60,+0,RL,45,SA,47,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,34,0,0,0,18,3,2,-,-,-,-,-,-,12
,48,S,90,A,34,-,-,-,-,-,-,8,2,1,-,-,-,30
,48,S,91,BC,14,0,0,0,8,2,0,-,-,-,-,-,-,13
,48,S,213,A,34,-,-,-,-,-,-,8,2,1,-,-,-,30
,48,L,23,A,34,0,0,0,18,3,2,-,-,-,-,-,-,120
,48,L,49,A,34,-,-,-,-,-,-,8,2,1,-,-,-,300
A=<35,B=28,C=#22
Monday,23-April-2018,02:15,SS,3M+,PL,8.3,PV,0.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,8,3,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,84,8,4,3,6,2,2,-,-,-,-,-,-,9
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,8,4,3,6,2,2,-,-,-,-,-,-,9
,145,S,212,AC,84,8,3,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,84,8,4,3,6,2,2,-,-,-,-,-,-,180
A=<56,B=#23,C=17
Monday,23-April-2018,02:15,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,53,DS,2
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,9,3,2,8,3,2,7,2,2,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,4
,182,S,34,A,80,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,73,0,0,0,4,2,1,-,-,-,-,-,-,160
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,23-April-2018,02:16,SS,23,+,PL,4.3,PV,4.2,CL,60,+0,RL,60,SA,130,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,43,19,5,4,20,5,4,21,4,4,-,-,-,18
,152,S,131,A,43,14,2,2,8,2,1,-,-,-,-,-,-,13
,152,S,132,C,17,0,0,0,0,0,0,41,3,3,-,-,-,18
,193,L,57,ABCE,62,0,0,0,14,2,3,138,29,29,-,-,-,1100
,193,L,58,AE,40,11,2,1,0,0,0,11,2,2,-,-,-,220
A=<66,B=1,C=34,D=1
Monday,23-April-2018,02:16,SS,28M+,PL,8.3,PV,7.3,CL,60,+0,RL,45,SA,47,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,0,0,0,0,0,0,-,-,-,-,-,-,8
,48,S,90,A,46,-,-,-,-,-,-,6,2,1,-,-,-,23
,48,S,91,BC,16,0,0,0,15,2,1,-,-,-,-,-,-,12
,48,S,213,A,46,-,-,-,-,-,-,6,2,1,-,-,-,23
,48,L,23,A,46,0,0,0,0,0,0,-,-,-,-,-,-,80
,48,L,49,A,46,-,-,-,-,-,-,6,2,1,-,-,-,240
A=<35,B=28,C=#22
Monday,23-April-2018,02:16,SS,3M+,PL,8.3,PV,8.3,CL,85,+0,RL,68,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,84,0,0,0,0,0,0,-,-,-,-,-,-,5
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,0,0,0,0,0,0,-,-,-,-,-,-,5
,145,S,212,AC,84,0,0,0,-,-,-,-,-,-,-,-,-,3
,145,L,4,AB,84,0,0,0,0,0,0,-,-,-,-,-,-,100
A=<54,B=#23,C=19
Monday,23-April-2018,02:16,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,26,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,7,3,2,5,2,1,5,2,1,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,3
,182,S,34,A,86,0,0,0,6,2,2,-,-,-,-,-,-,3
,2,L,14,AD,67,11,3,2,8,2,2,-,-,-,-,-,-,200
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,02:17,SS,28M+,PL,7.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,39
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,7,2,1,0,0,0,-,-,-,-,-,-,7
,48,S,90,A,56,-,-,-,-,-,-,15,4,4,-,-,-,10
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,7
,48,S,213,A,56,-,-,-,-,-,-,15,4,4,-,-,-,10
,48,L,23,A,56,7,2,1,0,0,0,-,-,-,-,-,-,60
,48,L,49,A,56,-,-,-,-,-,-,15,4,4,-,-,-,140
A=<33,B=30,C=#22
Monday,23-April-2018,02:17,SS,23M+,PL,6.2,PV,6.2,CL,60,+8,RL,60,SA,130,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,56,8,3,2,13,4,3,5,2,1,-,-,-,17
,152,S,131,A,56,0,0,0,0,0,0,-,-,-,-,-,-,8
,152,S,132,C,18,0,0,0,0,0,0,34,2,2,-,-,-,38
,193,L,57,ABCE,62,0,0,0,14,2,3,138,29,29,-,-,-,1140
,193,L,58,AE,40,11,2,1,0,0,0,11,2,2,-,-,-,100
A=<63,B=1,C=37,D=1
Monday,23-April-2018,02:18,SS,23M+,PL,6.2,PV,5.2,CL,60,+0,RL,60,SA,130,DS,26
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,32,9,2,1,9,2,1,26,4,4,-,-,-,21
,152,S,131,A,32,0,0,0,0,0,0,-,-,-,-,-,-,3
,152,S,132,C,18,30,2,2,0,0,0,18,2,1,-,-,-,34
,193,L,57,ABCE,70,0,0,0,18,5,4,15,4,4,-,-,-,760
,193,L,58,AE,48,0,0,0,9,2,2,15,3,3,-,-,-,120
A=<63,B=1,C=37,D=1
Monday,23-April-2018,02:18,SS,28M+,PL,7.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,46,7,2,1,18,4,3,-,-,-,-,-,-,10
,48,S,90,A,46,-,-,-,-,-,-,155,4,30,-,-,-,76
,48,S,91,BC,41,76,4,11,0,0,0,-,-,-,-,-,-,38
,48,S,213,A,46,-,-,-,-,-,-,155,4,30,-,-,-,76
,48,L,23,A,46,7,2,1,18,4,3,-,-,-,-,-,-,120
,48,L,49,A,46,-,-,-,-,-,-,155,4,30,-,-,-,900
A=<33,B=30,C=#22
Monday,23-April-2018,02:18,SS,3M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,97,5,2,2,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,13,0,0,0,0,0,0,26,2,1,-,-,-,12
,145,S,133,AB,83,10,5,4,0,0,0,-,-,-,-,-,-,6
,145,S,204,AB,83,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,83,10,5,4,0,0,0,-,-,-,-,-,-,6
,145,S,212,AC,97,5,2,2,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,83,10,5,4,0,0,0,-,-,-,-,-,-,120
A=<36,B=#23,C=37
Monday,23-April-2018,02:18,SS,10M+,PL,4.3,PV,1.3,CL,85,+0,RL,68,SA,26,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,4,2,1,0,0,0,0,0,0,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,86,0,0,0,6,2,2,-,-,-,-,-,-,5
,2,L,14,AD,84,4,2,1,3,2,1,-,-,-,-,-,-,260
,2,L,15,AD,84,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,02:19,SS,23M+,PL,6.2,PV,6.2,CL,60,+0,RL,60,SA,130,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,52,5,2,1,8,2,2,0,0,0,-,-,-,15
,152,S,131,A,52,0,0,0,0,0,0,-,-,-,-,-,-,0
,152,S,132,C,17,29,2,1,14,2,1,20,2,1,-,-,-,30
,193,L,57,ABCE,70,0,0,0,18,5,4,15,4,4,-,-,-,460
,193,L,58,AE,48,0,0,0,9,2,2,15,3,3,-,-,-,140
A=<63,B=1,C=37,D=1
Monday,23-April-2018,02:19,SS,28M+,PL,1.3,PV,1.2,CL,60,+0,RL,60,SA,47,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,21,0,0,0,0,0,0,-,-,-,-,-,-,7
,48,S,90,A,21,-,-,-,-,-,-,0,0,0,-,-,-,54
,48,S,91,BC,14,11,2,1,0,0,0,-,-,-,-,-,-,30
,48,S,213,A,21,-,-,-,-,-,-,0,0,0,-,-,-,54
,48,L,23,A,21,0,0,0,0,0,0,-,-,-,-,-,-,100
,48,L,49,A,21,-,-,-,-,-,-,0,0,0,-,-,-,640
A=<15,B=48,C=#22
Monday,23-April-2018,02:19,SS,3M+,PL,7.3,PV,7.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,9
,145,S,133,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,7
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,7
,145,S,212,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,2
,145,L,4,AB,72,8,3,3,0,0,0,-,-,-,-,-,-,100
A=<51,B=#23,C=22
Monday,23-April-2018,02:19,SS,10M+,PL,4.3,PV,4.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,83,0,0,0,0,0,0,0,0,0,-,-,-,3
,354,S,31,B,14,0,0,0,0,0,0,11,2,1,-,-,-,5
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,65,0,0,0,0,0,0,-,-,-,-,-,-,160
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Monday,23-April-2018,02:20,SS,23M+,PL,1.2,PV,1.2,CL,60,+0,RL,44,SA,144,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,13,2,2,11,2,2,0,0,0,-,-,-,14
,152,S,131,A,38,0,0,0,0,0,0,-,-,-,-,-,-,0
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,16
,193,L,57,ABCE,72,0,0,0,10,3,2,90,3,22,-,-,-,540
,193,L,58,AE,50,0,0,0,16,3,3,0,0,0,-,-,-,140
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:20,SS,28M+,PL,1.3,PV,7.2,CL,60,+0,RL,52,SA,47,DS,38
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,0,0,0,27,4,3,-,-,-,-,-,-,16
,48,S,90,A,35,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,20
,48,S,213,A,35,-,-,-,-,-,-,0,0,0,-,-,-,34
,48,L,23,A,35,0,0,0,27,4,3,-,-,-,-,-,-,140
,48,L,49,A,35,-,-,-,-,-,-,0,0,0,-,-,-,400
A=<15,B=48,C=#22
Monday,23-April-2018,02:21,SS,23,-,PL,1.2,PV,1.2,CL,60,+0,RL,60,SA,130,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,44,30,7,6,28,6,6,16,4,3,-,-,-,20
,152,S,131,A,44,18,4,3,0,0,0,-,-,-,-,-,-,8
,152,S,132,C,16,0,0,0,24,2,2,30,2,2,-,-,-,20
,193,L,57,ABCE,67,5,2,1,15,4,3,0,0,0,-,-,-,400
,193,L,58,AE,45,0,0,0,9,2,1,0,0,0,-,-,-,80
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:21,SS,28M+,PL,7.3,PV,7.3,CL,60,+0,RL,44,SA,47,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,0,0,0,27,4,3,-,-,-,-,-,-,21
,48,S,90,A,35,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,2
,48,S,213,A,35,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,35,0,0,0,27,4,3,-,-,-,-,-,-,140
,48,L,49,A,35,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<33,B=30,C=#22
Monday,23-April-2018,02:21,SS,3M+,PL,7.3,PV,0.3,CL,85,+0,RL,68,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,68,7,2,2,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,145,S,133,AB,68,11,4,4,8,2,2,-,-,-,-,-,-,10
,145,S,204,AB,68,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,68,11,4,4,8,2,2,-,-,-,-,-,-,10
,145,S,212,AC,68,7,2,2,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,68,11,4,4,8,2,2,-,-,-,-,-,-,180
A=<51,B=#23,C=22
Monday,23-April-2018,02:21,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,24,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,6,2,1,6,2,1,0,0,0,-,-,-,4
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,4
,182,S,34,A,86,0,0,0,0,0,0,-,-,-,-,-,-,1
,2,L,14,AD,70,6,2,1,5,2,2,-,-,-,-,-,-,200
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,23-April-2018,02:21,SS,23,-,PL,1.2,PV,1.3,CL,60,+0,RL,60,SA,130,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,44,30,7,6,28,6,6,16,4,3,-,-,-,26
,152,S,131,A,44,18,4,3,0,0,0,-,-,-,-,-,-,14
,152,S,132,C,16,0,0,0,24,2,2,30,2,2,-,-,-,23
,193,L,57,ABCE,67,5,2,1,15,4,3,0,0,0,-,-,-,300
,193,L,58,AE,45,0,0,0,9,2,1,0,0,0,-,-,-,40
A=<74,B=1,C=26,D=1
Monday,23-April-2018,02:22,SS,28M+,PL,7.3,PV,2.3,CL,60,+0,RL,60,SA,47,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,59,5,2,1,10,3,2,-,-,-,-,-,-,19
,48,S,90,A,59,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,41,84,4,12,10,2,1,-,-,-,-,-,-,38
,48,S,213,A,59,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,59,5,2,1,10,3,2,-,-,-,-,-,-,180
,48,L,49,A,59,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<33,B=30,C=#22
Monday,23-April-2018,02:22,SS,23,-,PL,6.2,PV,6.3,CL,60,+0,RL,60,SA,130,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,50,7,2,2,16,4,4,9,3,2,-,-,-,24
,152,S,131,A,50,8,2,1,0,0,0,-,-,-,-,-,-,14
,152,S,132,C,17,41,2,2,0,0,0,0,0,0,-,-,-,35
,193,L,57,ABCE,67,5,2,1,15,4,3,0,0,0,-,-,-,140
,193,L,58,AE,45,0,0,0,9,2,1,0,0,0,-,-,-,20
A=<63,B=1,C=37,D=1
Monday,23-April-2018,02:22,SS,3M+,PL,2.3,PV,2.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,15,26,2,2,0,0,0,0,0,0,-,-,-,12
,145,S,133,AB,94,6,3,3,9,3,3,-,-,-,-,-,-,9
,145,S,204,AB,94,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,94,6,3,3,9,3,3,-,-,-,-,-,-,9
,145,S,212,AC,110,6,2,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,94,6,3,3,9,3,3,-,-,-,-,-,-,220
A=<36,B=#23,C=37
Monday,23-April-2018,02:22,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,53,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,6,3,2,5,2,1,5,2,1,-,-,-,5
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,72,0,0,0,4,2,1,-,-,-,-,-,-,160
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,23-April-2018,02:23,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,60,SA,90,DS,160
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,30,0,0,0,0,0,0,-,-,-,-,-,-,9
,48,S,90,A,30,-,-,-,-,-,-,160,2,20,-,-,-,72
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,28
,48,S,213,A,30,-,-,-,-,-,-,160,2,20,-,-,-,72
,48,L,23,A,30,0,0,0,0,0,0,-,-,-,-,-,-,100
,48,L,49,A,30,-,-,-,-,-,-,160,2,20,-,-,-,540
A=<35,B=28,C=#22
Monday,23-April-2018,02:23,SS,23,-,PL,6.2,PV,1.3,CL,60,+0,RL,60,SA,131,DS,13
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,43,7,2,1,7,2,1,0,0,0,-,-,-,15
,152,S,131,A,43,13,2,2,0,0,0,-,-,-,-,-,-,12
,152,S,132,C,17,0,0,0,0,0,0,0,0,0,-,-,-,20
,193,L,57,ABCE,73,0,0,0,7,2,2,0,0,0,-,-,-,100
,193,L,58,AE,51,8,2,1,0,0,0,0,0,0,-,-,-,20
A=<63,B=1,C=37,D=1
Monday,23-April-2018,02:24,SS,3M+,PL,8.3,PV,8.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,9
,145,S,133,AB,72,18,7,6,8,2,2,-,-,-,-,-,-,13
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,18,7,6,8,2,2,-,-,-,-,-,-,13
,145,S,212,AC,70,0,0,0,-,-,-,-,-,-,-,-,-,4
,145,L,4,AB,72,18,7,6,8,2,2,-,-,-,-,-,-,280
A=<54,B=#23,C=19
Monday,23-April-2018,02:24,SS,10M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,14,6,4,11,5,3,5,2,1,-,-,-,10
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,51,0,0,0,0,0,0,-,-,-,-,-,-,0
,2,L,14,AD,67,6,2,1,12,4,4,-,-,-,-,-,-,300
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Monday,23-April-2018,02:24,SS,28M+,PL,8.3,PV,8.2,CL,60,+0,RL,56,SA,47,DS,16
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,45,9,2,2,21,4,3,-,-,-,-,-,-,12
,48,S,90,A,45,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,18
,48,S,213,A,45,-,-,-,-,-,-,0,0,0,-,-,-,53
,48,L,23,A,45,9,2,2,21,4,3,-,-,-,-,-,-,180
,48,L,49,A,45,-,-,-,-,-,-,0,0,0,-,-,-,400
A=<35,B=28,C=#22
Monday,23-April-2018,02:24,SS,23,-,PL,1.3,PV,1.3,CL,60,-9,RL,44,SA,144,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
