Strategic,Monitor,On,Thursday,24-May-2018,filename:CCITY_20180524

Thursday,24-May-2018,00:04,SS,58M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,73,21,7,6,6,2,1,19,7,5,0,0,0,27
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,18
A=<72,B=#24
Thursday,24-May-2018,00:05,SS,10,-,PL,4.2,PV,3.2,CL,120,+0,RL,86,SA,30,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,9,3,2,10,4,2,14,5,3,-,-,-,13
,354,S,31,B,18,20,3,1,18,3,1,0,0,0,-,-,-,28
,182,S,34,A,67,6,2,1,28,6,6,-,-,-,-,-,-,33
A=<47,B=53
Thursday,24-May-2018,00:06,SS,85M+,PL,6.4,PV,6.3,CL,100,-2,RL,96,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,76,-,-,-,58,11,12,10,3,2,-,-,-,56
,196,S,310,A,31,37,4,3,67,5,6,80,5,7,-,-,-,68
,196,S,311,ABE,30,0,0,0,0,0,0,0,0,0,0,0,0,19
,196,S,312,D,41,31,4,4,40,6,5,101,13,16,43,5,5,83
,197,L,71,ABF,63,21,5,5,29,6,7,-,-,-,-,-,-,320
,197,L,72,ABF,63,13,2,3,20,4,4,-,-,-,-,-,-,180
A=<15,B=20,C=#25,D=23,E=17
Thursday,24-May-2018,00:06,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,27,3,3,26,4,3,9,2,1,0,0,0,40
,183,S,21,B,29,21,3,2,65,7,7,41,5,4,-,-,-,55
,184,S,161,A,75,31,9,7,42,12,10,11,4,3,0,0,0,35
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,29,21,3,2,65,7,7,-,-,-,-,-,-,55
,183,L,7,AC,38,27,3,3,-,-,-,-,-,-,-,-,-,280
A=<29,B=48,C=#20
Thursday,24-May-2018,00:06,SS,58M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,201,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,76,14,4,4,7,2,2,13,4,4,0,0,0,22
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
A=<74,B=#22
Thursday,24-May-2018,00:07,SS,10,-,PL,4.2,PV,4.2,CL,120,+0,RL,94,SA,30,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,8,4,2,6,3,2,6,3,2,-,-,-,11
,354,S,31,B,30,27,4,3,36,6,4,0,0,0,-,-,-,32
,182,S,34,A,71,6,2,1,14,4,3,-,-,-,-,-,-,21
A=<47,B=53
Thursday,24-May-2018,00:07,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,20,3,3,10,2,2,8,2,2,0,0,0,34
,183,S,21,B,34,15,2,2,46,6,5,20,3,2,-,-,-,49
,184,S,161,A,84,9,3,2,15,5,4,11,4,4,0,0,0,27
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,34,15,2,2,46,6,5,-,-,-,-,-,-,49
,183,L,7,AC,50,20,3,3,-,-,-,-,-,-,-,-,-,240
A=<29,B=48,C=#20
Thursday,24-May-2018,00:07,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,201,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,76,14,4,4,7,2,2,13,4,4,0,0,0,16
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<76,B=#21
Thursday,24-May-2018,00:07,SS,85M+,PL,3.4,PV,3.4,CL,100,+0,RL,93,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,61,-,-,-,52,11,9,19,5,3,-,-,-,57
,196,S,310,A,38,58,5,6,29,3,3,31,2,3,-,-,-,65
,196,S,311,ABE,38,0,0,0,29,3,3,32,4,4,0,0,0,22
,196,S,312,D,41,31,4,4,40,6,5,101,13,16,43,5,5,94
,197,L,71,ABF,70,25,7,6,31,10,8,-,-,-,-,-,-,400
,197,L,72,ABF,70,21,6,5,18,4,4,-,-,-,-,-,-,240
A=<11,B=20,C=#25,D=26,E=18
Thursday,24-May-2018,00:09,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,20
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,20,3,3,10,2,2,8,2,2,0,0,0,22
,183,S,21,B,34,15,2,2,46,6,5,20,3,2,-,-,-,50
,184,S,161,A,86,14,5,4,24,8,7,12,5,4,0,0,0,25
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,34,15,2,2,46,6,5,-,-,-,-,-,-,50
,183,L,7,AC,50,20,3,3,-,-,-,-,-,-,-,-,-,120
A=<29,B=48,C=#20
Thursday,24-May-2018,00:09,SS,58M+,PL,1.3,PV,4.3,CL,86,+0,RL,69,SA,200,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,65,15,4,4,10,3,2,14,4,3,0,0,0,14
,288,S,270,B,11,30,2,1,0,0,0,-,-,-,-,-,-,14
A=<78,B=#19
Thursday,24-May-2018,00:09,SS,10,-,PL,4.2,PV,4.2,CL,118,+0,RL,99,SA,30,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,90,9,3,3,9,4,3,3,2,1,-,-,-,10
,354,S,31,B,34,13,3,2,34,5,5,30,5,4,-,-,-,32
,182,S,34,A,61,0,0,0,7,2,1,-,-,-,-,-,-,14
A=<47,B=53
Thursday,24-May-2018,00:09,SS,85M+,PL,3.3,PV,4.3,CL,100,+0,RL,92,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,60,-,-,-,48,8,8,9,2,1,-,-,-,52
,196,S,310,A,31,39,4,3,66,3,6,94,4,8,-,-,-,79
,196,S,311,ABE,31,18,3,2,40,3,4,42,5,4,20,3,2,29
,196,S,312,D,43,17,3,2,27,4,4,83,14,14,10,2,1,93
,197,L,71,ABF,39,32,5,4,22,4,3,-,-,-,-,-,-,360
,197,L,72,ABF,39,51,4,7,51,4,6,-,-,-,-,-,-,360
A=<11,B=20,C=#25,D=26,E=18
Thursday,24-May-2018,00:10,SS,6M+,PL,6.3,PV,7.3,CL,86,+0,RL,86,SA,20,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,38,24,2,3,11,2,1,0,0,0,0,0,0,22
,183,S,21,B,25,52,3,4,85,8,7,42,3,3,-,-,-,64
,184,S,161,A,84,9,3,2,18,6,5,8,3,3,0,0,0,19
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,25,52,3,4,85,8,7,-,-,-,-,-,-,64
,183,L,7,AC,38,24,2,3,-,-,-,-,-,-,-,-,-,120
A=<29,B=48,C=#20
Thursday,24-May-2018,00:10,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,201,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,76,27,9,8,0,0,0,18,6,5,0,0,0,20
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<63,B=#32
Thursday,24-May-2018,00:11,SS,85M+,PL,6.3,PV,6.3,CL,100,+0,RL,92,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,59,-,-,-,33,6,5,25,5,4,-,-,-,42
,196,S,310,A,30,23,2,2,66,6,6,89,6,8,-,-,-,84
,196,S,311,ABE,30,0,0,0,41,5,4,41,4,4,12,2,1,39
,196,S,312,D,39,0,0,0,44,6,5,70,9,10,19,3,2,81
,197,L,71,ABF,41,40,7,6,34,6,5,-,-,-,-,-,-,360
,197,L,72,ABF,41,22,3,3,19,3,2,-,-,-,-,-,-,300
A=<15,B=20,C=#25,D=23,E=17
Thursday,24-May-2018,00:11,SS,10,-,PL,3.2,PV,3.2,CL,109,+0,RL,100,SA,30,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,14,4,4,10,4,3,10,4,3,-,-,-,11
,354,S,31,B,17,0,0,0,15,2,1,0,0,0,-,-,-,26
,182,S,34,A,74,0,0,0,12,4,3,-,-,-,-,-,-,11
A=<53,B=47
Thursday,24-May-2018,00:12,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,53,25,5,4,8,2,1,20,5,4,10,2,2,24
,183,S,21,B,27,30,5,3,31,4,3,15,2,1,-,-,-,52
,184,S,161,A,86,22,7,6,23,8,7,10,4,3,0,0,0,22
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,30,5,3,31,4,3,-,-,-,-,-,-,52
,183,L,7,AC,53,25,5,4,-,-,-,-,-,-,-,-,-,140
A=<29,B=48,C=#20
Thursday,24-May-2018,00:12,SS,58M+,PL,4.3,PV,3.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,85,13,5,4,0,0,0,11,4,3,0,0,0,18
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
A=<65,B=#30
Thursday,24-May-2018,00:12,SS,85M+,PL,6.3,PV,8.3,CL,102,+1,RL,103,SA,310,DS,112
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,93,-,-,-,52,16,13,13,5,3,-,-,-,45
,196,S,310,A,34,76,6,7,11,2,1,137,8,13,-,-,-,112
,196,S,311,ABE,34,12,2,2,41,3,4,33,4,4,10,2,1,41
,196,S,312,D,32,0,0,0,23,3,2,58,6,7,38,3,3,67
,197,L,71,ABF,33,28,3,3,11,2,1,-,-,-,-,-,-,240
,197,L,72,ABF,33,45,4,5,41,4,4,-,-,-,-,-,-,300
A=<15,B=20,C=#25,D=23,E=17
Thursday,24-May-2018,00:13,SS,10,-,PL,3.2,PV,3.2,CL,111,+0,RL,95,SA,136,DS,164
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,101,12,6,4,10,5,3,4,2,1,-,-,-,12
,354,S,31,B,23,27,5,2,33,5,3,16,3,1,-,-,-,27
,182,S,34,A,47,13,3,2,28,5,4,-,-,-,-,-,-,18
A=<53,B=47
Thursday,24-May-2018,00:13,SS,6M+,PL,7.3,PV,7.3,CL,86,+0,RL,86,SA,52,DS,90
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,72,12,3,2,14,4,3,7,3,2,0,0,0,20
,183,S,21,B,21,32,3,2,73,5,5,31,3,2,-,-,-,62
,184,S,161,A,84,10,3,3,18,6,5,12,5,4,0,0,0,20
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,21,32,3,2,73,5,5,-,-,-,-,-,-,62
,183,L,7,AC,72,12,3,2,-,-,-,-,-,-,-,-,-,120
A=<27,B=50,C=#20
Thursday,24-May-2018,00:13,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,200,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,24,9,8,8,3,2,14,6,4,0,0,0,21
,288,S,270,B,14,30,2,1,0,0,0,-,-,-,-,-,-,14
A=<67,B=#28
Thursday,24-May-2018,00:14,SS,85M+,PL,4.3,PV,4.3,CL,101,+0,RL,100,SA,108,DS,98
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,50,-,-,-,14,3,2,14,3,2,-,-,-,31
,196,S,310,A,47,40,4,5,0,0,0,34,5,5,-,-,-,83
,196,S,311,ABE,47,15,2,3,27,4,4,12,2,2,0,0,0,35
,196,S,312,D,39,12,2,1,0,0,0,66,10,10,19,2,2,64
,197,L,71,ABF,33,12,2,1,13,2,2,-,-,-,-,-,-,180
,197,L,72,ABF,33,22,3,2,0,0,0,-,-,-,-,-,-,180
A=<12,B=20,C=#25,D=25,E=18
Thursday,24-May-2018,00:14,SS,6M+,PL,7.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,52,32,5,5,13,3,2,17,4,3,9,2,2,25
,183,S,21,B,34,29,4,3,58,7,7,43,6,5,-,-,-,57
,184,S,161,A,86,13,4,4,24,8,7,18,7,6,6,2,2,22
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,34,29,4,3,58,7,7,-,-,-,-,-,-,57
,183,L,7,AC,52,32,5,5,-,-,-,-,-,-,-,-,-,160
A=<27,B=50,C=#20
Thursday,24-May-2018,00:14,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,72,26,7,7,0,0,0,13,4,3,0,0,0,22
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,10
A=<70,B=#26
Thursday,24-May-2018,00:15,SS,10,-,PL,3.2,PV,3.2,CL,107,+0,RL,93,SA,30,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,86,15,7,4,14,7,4,4,2,1,-,-,-,14
,354,S,31,B,19,21,3,1,12,2,1,0,0,0,-,-,-,24
,182,S,34,A,45,0,0,0,20,3,3,-,-,-,-,-,-,21
A=<53,B=47
Thursday,24-May-2018,00:16,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,30,5,4,28,5,5,12,3,2,0,0,0,27
,183,S,21,B,27,9,2,1,38,4,4,34,5,3,-,-,-,52
,184,S,161,A,84,17,5,5,32,10,9,16,7,5,5,2,1,26
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,9,2,1,38,4,4,-,-,-,-,-,-,52
,183,L,7,AC,50,30,5,4,-,-,-,-,-,-,-,-,-,160
A=<29,B=48,C=#20
Thursday,24-May-2018,00:16,SS,58M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,76,19,6,6,7,2,2,9,3,3,0,0,0,22
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,7
A=<72,B=#24
Thursday,24-May-2018,00:16,SS,85M+,PL,4.3,PV,5.3,CL,100,+0,RL,98,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,109,-,-,-,31,13,9,16,6,5,-,-,-,30
,196,S,310,A,19,65,2,3,28,2,2,70,4,4,-,-,-,75
,196,S,311,ABE,40,8,2,1,26,4,3,36,5,5,10,2,2,34
,196,S,312,D,36,43,4,4,40,3,5,76,9,10,16,2,2,69
,197,L,71,ABF,64,11,3,2,18,3,5,-,-,-,-,-,-,180
,197,L,72,ABF,64,18,3,4,10,3,2,-,-,-,-,-,-,180
A=<12,B=20,C=#25,D=25,E=18
Thursday,24-May-2018,00:17,SS,10,-,PL,4.2,PV,4.2,CL,102,-8,RL,90,SA,30,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,92,14,7,4,14,7,4,8,4,2,-,-,-,14
,354,S,31,B,15,11,2,1,11,2,1,0,0,0,-,-,-,19
,182,S,34,A,69,7,2,2,16,5,4,-,-,-,-,-,-,20
A=<47,B=53
Thursday,24-May-2018,00:17,SS,6M+,PL,6.3,PV,6.3,CL,86,+0,RL,86,SA,20,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,50,30,5,4,28,5,5,12,3,2,0,0,0,30
,183,S,21,B,27,9,2,1,38,4,4,34,5,3,-,-,-,42
,184,S,161,A,86,8,3,2,15,5,4,7,3,2,0,0,0,23
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,27,9,2,1,38,4,4,-,-,-,-,-,-,42
,183,L,7,AC,50,30,5,4,-,-,-,-,-,-,-,-,-,160
A=<29,B=48,C=#20
Thursday,24-May-2018,00:17,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,12,5,4,5,2,1,12,5,4,0,0,0,17
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<76,B=#21
Thursday,24-May-2018,00:18,SS,85M+,PL,7.3,PV,7.3,CL,100,+0,RL,91,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,53,-,-,-,46,7,7,35,6,5,-,-,-,34
,196,S,310,A,37,52,4,5,64,6,7,66,6,7,-,-,-,62
,196,S,311,ABE,37,0,0,0,28,4,3,31,4,4,0,0,0,32
,196,S,312,D,30,11,2,1,42,6,4,39,5,4,22,3,2,59
,197,L,71,ABF,64,11,3,2,18,3,5,-,-,-,-,-,-,200
,197,L,72,ABF,64,18,3,4,10,3,2,-,-,-,-,-,-,160
A=<16,B=20,C=#25,D=22,E=17
Thursday,24-May-2018,00:18,SS,10,-,PL,4.2,PV,3.2,CL,90,+0,RL,87,SA,30,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,10,4,2,8,3,2,0,0,0,-,-,-,12
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,8
,182,S,34,A,72,0,0,0,14,4,3,-,-,-,-,-,-,16
A=<47,B=53
Thursday,24-May-2018,00:19,SS,6M+,PL,6.3,PV,3.3,CL,86,+0,RL,86,SA,20,DS,28
