,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1044.6184,857.7014,104037.88,235.34962,6.9796603E+016,322.54904,0.654633944684809
1,1,1087.4371,882.81476,93077.03,220.05226,4.4991097E+016,305.0853,0.690560920671983
2,2,1092.0061,883.5441,102966.195,231.83882,6.245624E+016,320.88345,0.643015173348513
3,3,1156.739,892.4222,102388.625,235.40453,5.0246397E+016,319.98224,0.602924010970376
4,4,1170.3074,868.1574,106928.08,242.38243,5.158443E+016,326.9986,0.543437269600955
5,5,1065.0598,769.0688,96477.16,230.59837,4.3062437E+016,310.60773,0.45066791230982
6,6,942.06323,698.40735,86115.77,219.398,5.220934E+016,293.4549,0.485877443443645
7,7,1037.4187,853.21576,92906.38,220.5212,6.4455626E+016,304.80548,0.66754473881288
8,8,1083.2291,884.31384,91095.6,220.3152,5.5494787E+016,301.82047,0.701008574529128
