,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,919.3582,822.9138,109501.3,241.43129,8.422968e+16,330.9098,0.5950776717879556
1,1,958.9426,859.75183,90926.69,215.82945,7.071226e+16,301.54053,0.6597082235596397
2,2,963.3094,853.8125,90032.61,220.1398,7.377646e+16,300.05435,0.655460075898604
3,3,1001.6078,859.1464,99603.83,227.71773,7.499759e+16,315.60074,0.6476652405478738
4,4,1054.3069,863.6097,97630.43,229.21411,5.9499346e+16,312.45868,0.6313953291286122
5,5,972.9481,719.11456,91563.86,224.88365,4.952712e+16,302.5952,0.5189503485506232
