,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,919.1248,700.93085,85947.38,214.14706,174902.84,293.16785,0.42126658287915314
1,1,987.99164,850.9968,76504.67,203.83339,201413.95,276.5948,0.6456137787212025
2,2,1028.5532,879.7395,86179.32,213.07968,190637.2,293.56314,0.6567632555961609
3,3,1039.2051,878.5556,84351.08,211.3019,190951.56,290.43256,0.6285670020363547
4,4,1061.7755,885.3841,88642.91,215.86235,210028.69,297.72958,0.6158512776548212
5,5,1099.1267,873.375,87335.85,218.51479,167835.56,295.5264,0.5840506499463861
