,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1044.6184,857.7014,100397.16,231.3814,6.251712e+16,316.8551,0.6659746386788108
1,1,1087.4371,882.81476,93847.414,220.71973,4.20607e+16,306.34525,0.6908471259203824
2,2,1092.0061,883.5441,103461.24,232.00714,5.8171226e+16,321.65393,0.6470123854550448
3,3,1156.739,892.4222,100384.13,234.91939,4.8344757e+16,316.83456,0.6048944158987566
4,4,1170.3074,868.1574,104603.83,239.7805,4.848232e+16,323.42514,0.5485141168941151
5,5,1065.0598,769.0688,96598.95,230.394,4.1940545e+16,310.8037,0.45152245326475665
6,6,942.06323,698.40735,85916.78,219.13647,5.046492e+16,293.11563,0.4901068698276173
7,7,1037.4187,853.21576,91883.875,218.53233,5.9177953e+16,303.12354,0.6721607500856573
8,8,1083.2291,884.31384,90371.41,218.83075,4.9996963e+16,300.61838,0.7028114524754611
