,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,971.1995,853.82404,82134.37,210.94272,6.5912625e+16,286.59094,0.6690073771910234
1,1,1002.9857,875.4865,83226.68,210.35756,6.2872025e+16,288.49036,0.6756721193140204
2,2,1035.4131,888.18274,93349.0,223.48843,6.019488e+16,305.5307,0.6683444272388112
3,3,1075.4647,889.452,87967.2,220.00885,5.815775e+16,296.59265,0.659954233603044
4,4,1096.7161,860.14685,99764.055,231.78902,5.7234833e+16,315.8545,0.6212587356567383
5,5,1047.8038,763.6247,100627.73,235.61403,5.4953677e+16,317.21875,0.4981770027767528
