,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1100.5541,824.5347,103146.516,239.186,5.029259e+16,321.1643,0.6506379502160209
1,1,1131.7549,847.64197,106417.07,238.42482,3.809101e+16,326.2163,0.6512034237384796
2,2,1149.398,854.6104,118082.414,250.47694,5.105642e+16,343.63123,0.6167689561843872
3,3,1224.0991,859.0221,113563.016,249.33003,3.848472e+16,336.99112,0.5747279950550624
4,4,1240.922,835.70306,121541.516,259.30386,3.999243e+16,348.62805,0.4936850368976593
5,5,1156.7402,760.7853,108323.37,247.11742,3.2702195e+16,329.12515,0.4102339446544647
6,6,1026.0358,692.5456,94618.195,232.76196,4.002191e+16,307.6007,0.433817058801651
7,7,1100.1716,825.1385,104512.89,234.52133,4.6676614e+16,323.28455,0.6469245212418693
8,8,1141.9347,852.7158,104757.08,238.94621,4.3159418e+16,323.662,0.6612848767212459
