,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1214.933,735.183,131137.39,280.9046,6.988393e+16,362.12897,0.6456546253628201
1,1,1239.2614,726.4877,134222.81,274.25974,6.51125e+16,366.36432,0.6290460030237833
2,2,1268.7578,733.04193,153988.02,291.5409,7.0613995e+16,392.41306,0.6010069184833102
3,3,1345.2399,730.10834,153155.62,295.34708,6.3708178e+16,391.351,0.5641379488839043
4,4,1350.9391,691.035,150035.03,292.262,4.3029456e+16,387.34357,0.5238651567035251
5,5,1269.9698,631.9067,123036.484,267.91248,6.1351022e+16,350.76556,0.43022925986184013
6,6,1154.3748,598.68945,113600.625,257.51068,6.742109e+16,337.0469,0.43407030238045585
7,7,1216.4088,740.5246,125033.805,263.7892,6.9921707e+16,353.6012,0.652653263674842
8,8,1255.2532,742.8706,129411.516,269.5863,5.6895032e+16,359.73813,0.6391319963667128
