,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1151.615,710.4276,122431.41,265.41354,7.464908e+16,349.902,0.6536632113986545
1,1,1208.8606,732.64966,111160.83,254.758,6.178383e+16,333.4079,0.6897691753175523
2,2,1247.7709,755.5318,140648.62,277.171,7.0261353e+16,375.0315,0.6356402105755277
3,3,1283.8335,751.1249,133917.42,274.2104,5.7119754e+16,365.9473,0.6242884066369798
4,4,1330.794,728.4498,138915.3,283.0432,4.5950816e+16,372.7134,0.599311974313524
5,5,1317.375,679.398,140701.39,283.76233,7.177318e+16,375.10184,0.47676596376631
