,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1151.0121,721.14386,124588.414,265.86746,6.3762827e+16,352.97083,0.6495281391673617
1,1,1195.9005,733.6831,117146.36,258.68246,6.5242233e+16,342.2665,0.6654765274789598
2,2,1229.266,745.3025,121327.516,264.6245,6.6321425e+16,348.32098,0.6815588672955831
3,3,1282.8905,716.25323,129574.25,271.11127,5.827701e+16,359.96423,0.6178248458438449
4,4,1329.1456,712.5661,133855.1,272.9019,5.2243213e+16,365.86212,0.5817537373966641
5,5,1237.4628,624.24615,122612.875,267.91882,8.124321e+16,350.16122,0.4661359124713474
