,NODE,AVG,STDDEV,MSE,MAE,MAPE,RMSE,EV
0,0,1184.5665,610.8267,121437.53,267.5324,7.393842e+16,348.47888,0.4306461811065674
1,1,1195.403,710.6583,120771.34,263.24414,5.6010127e+16,347.52173,0.6365126238928901
2,2,1258.6627,768.9561,160133.03,284.33917,5.690264e+16,400.16626,0.6251840392748514
3,3,1280.6149,764.53375,157901.78,285.77338,5.9997167e+16,397.36856,0.6041761173142327
4,4,1291.8477,731.4481,130802.336,270.12003,4.9462798e+16,361.66605,0.6314600507418314
5,5,1325.861,717.5041,135658.52,274.54254,5.9828727e+16,368.3185,0.5825461347897848
